id,category_id,title,content,display_order,created_at,updated_at,test_id
302,22,Phân biệt TO + V và TO + V-ing,"

# Phân biệt TO + V và TO + V-ing

## 1. TO của Infinitive

Khi TO là dấu hiệu của Infinitive:

**to + V nguyên mẫu**

Ví dụ:

I want to study.

She decided to leave.

## 2. TO là giới từ

Trong một số cụm, TO là giới từ.

Khi đó:

**to + V-ing**

Các cụm quan trọng:

- look forward to
- be used to
- be accustomed to
- object to
- be committed to
- contribute to

## 3. Ví dụ

We look forward to meeting you.

She is used to working late.

The company is committed to improving customer service.

## 4. Bẫy TOEIC

Sai:

We look forward to meet you. ❌

Đúng:

We look forward to meeting you. ✅

## 5. Mẹo TOEIC

Đừng mặc định:

**to = to V**

Hãy xem TO thuộc cấu trúc nào.

Nếu TO là giới từ:

**TO + V-ing**

",7,2026-08-08 18:52:26.224314,2026-08-08 18:52:26.224314,
303,22,Verb + Object + Infinitive,"

# Verb + Object + Infinitive

## 1. Khái niệm

Một số động từ có cấu trúc:

**Verb + Object + to V**

Ví dụ:

The manager asked employees to attend the meeting.

→ Người quản lý yêu cầu nhân viên tham dự cuộc họp.

## 2. Các động từ thường gặp

- ask
- tell
- advise
- allow
- encourage
- expect
- invite
- remind
- require
- want
- need
- persuade
- force

## 3. Ví dụ

The manager told us to wait.

The company encouraged employees to participate.

The supervisor reminded staff to submit the form.

## 4. Ví dụ TOEIC

The manager encouraged employees ______ the training session.

A. attend  
B. attending  
C. to attend  
D. attended

Đáp án: **C. to attend**

## 5. Mẹo TOEIC

Nếu có:

**Verb + người + ______**

hãy kiểm tra xem động từ trước đó có yêu cầu:

**Object + to V**

hay không.

",8,2026-08-08 18:52:26.224314,2026-08-08 18:52:26.224314,
304,22,Các cặp Gerund và Infinitive dễ nhầm,"

# Các cặp Gerund và Infinitive dễ nhầm

## 1. Stop

stop + V-ing

→ dừng việc đang làm.

stop + to V

→ dừng lại để làm việc khác.

## 2. Remember

remember + V-ing

→ nhớ đã làm.

remember + to V

→ nhớ phải làm.

## 3. Try

try + V-ing

→ thử làm.

try + to V

→ cố gắng làm.

## 4. Regret

regret + V-ing

→ hối tiếc việc đã làm.

regret + to V

→ lấy làm tiếc khi phải thông báo.

## 5. Mean

mean + V-ing

→ có nghĩa là / kéo theo.

mean + to V

→ có ý định.

## 6. Ví dụ TOEIC

The manager stopped ______ with the employee to answer the phone.

A. talk  
B. talking  
C. to talk  
D. talked

Đáp án: **C. to talk**

Ý nghĩa:

Người quản lý dừng việc đang làm để nói chuyện với nhân viên.

## 7. Mẹo

Nếu hai đáp án là:

**V-ing**

và

**to V**

hãy kiểm tra xem động từ trước đó có phải là động từ **thay đổi nghĩa** hay không.

",9,2026-08-08 18:52:26.224314,2026-08-08 18:52:26.224314,
305,22,Bẫy TOEIC về Gerund và Infinitive,"

# Bẫy TOEIC về Gerund và Infinitive

## 1. Bẫy 1: ENJOY

Sai:

The employees enjoy to work together. ❌

Đúng:

The employees enjoy working together. ✅

## 2. Bẫy 2: DECIDE

Sai:

She decided applying for the position. ❌

Đúng:

She decided to apply for the position. ✅

## 3. Bẫy 3: SUGGEST

Sai:

The manager suggested to change the schedule. ❌

Đúng:

The manager suggested changing the schedule. ✅

## 4. Bẫy 4: LOOK FORWARD TO

Sai:

We look forward to hear from you. ❌

Đúng:

We look forward to hearing from you. ✅

## 5. Bẫy 5: REMEMBER

Remember to send the report.

→ Nhớ gửi báo cáo.

I remember sending the report.

→ Tôi nhớ đã gửi báo cáo.

## 6. Bẫy 6: STOP

She stopped smoking.

→ Cô ấy ngừng hút thuốc.

She stopped to smoke.

→ Cô ấy dừng lại để hút thuốc.

## 7. Bẫy 7: REGRET

We regret to inform you...

→ Cụm thường gặp trong thư/email thông báo.

## 8. Mẹo làm bài TOEIC

Khi gặp câu hỏi Gerund và Infinitive:

1. Xác định động từ đứng trước chỗ trống.
2. Kiểm tra verb pattern.
3. Nếu dùng được cả hai, kiểm tra ý nghĩa.
4. Kiểm tra TO là infinitive hay giới từ.
5. Đọc toàn bộ câu để xác định ngữ cảnh.

",10,2026-08-08 18:52:26.224314,2026-08-08 18:52:26.224314,
306,23,Passive Voice là gì?,"

# Passive Voice là gì?

## 1. Khái niệm

Passive Voice (câu bị động) được sử dụng khi người nói muốn nhấn mạnh **đối tượng chịu tác động của hành động** thay vì người thực hiện hành động.

### Chủ động

The manager approved the proposal.

→ Người quản lý đã phê duyệt đề xuất.

### Bị động

The proposal was approved by the manager.

→ Đề xuất đã được người quản lý phê duyệt.

## 2. Cấu trúc cơ bản

**Subject + BE + V3/ed**

Trong đó:

- BE được chia theo thì.
- V3/ed là quá khứ phân từ.

Ví dụ:

The report **is completed**.

The report **was completed**.

The report **will be completed**.

## 3. Khi nào dùng câu bị động?

Câu bị động thường được sử dụng khi:

- Không biết ai thực hiện hành động.
- Người thực hiện không quan trọng.
- Muốn nhấn mạnh đối tượng chịu tác động.
- Văn phong trang trọng hoặc thông báo.

Ví dụ:

The documents were sent yesterday.

→ Không cần biết ai gửi tài liệu.

## 4. Mẹo TOEIC

Nếu câu có:

**BE + ______**

hãy kiểm tra khả năng cần **V3/ed** để tạo câu bị động.

Ví dụ:

The report was ______ yesterday.

A. complete
B. completing
C. completed
D. completes

Đáp án: **C. completed**

",1,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
314,23,BY và WITH trong câu bị động,"

# BY và WITH trong câu bị động

## 1. BY + người thực hiện

BY được sử dụng để chỉ người hoặc tổ chức thực hiện hành động.

Ví dụ:

The report was prepared by the manager.

→ Báo cáo được chuẩn bị bởi người quản lý.

The building was designed by a famous architect.

## 2. WITH + công cụ hoặc vật liệu

WITH thường được sử dụng để chỉ công cụ hoặc phương tiện được sử dụng.

Ví dụ:

The door was opened with a key.

The package was sealed with tape.

## 3. So sánh

**by + agent**

**with + instrument**

Ví dụ:

The report was written by John.

The report was written with a computer.

## 4. Ví dụ TOEIC

The document was signed ______ the director.

A. with
B. by
C. from
D. at

Đáp án: **B. by**

## 5. Mẹo TOEIC

Nếu sau chỗ trống là:

**người / tổ chức → BY**

**công cụ / vật dụng → WITH**

",9,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
307,23,Cách chuyển câu chủ động sang bị động,"

# Cách chuyển câu chủ động sang bị động

## 1. Công thức

Câu chủ động:

**S + V + O**

Câu bị động:

**O + BE + V3/ed + (by S)**

## 2. Các bước chuyển

### Bước 1

Xác định tân ngữ trong câu chủ động.

### Bước 2

Đưa tân ngữ lên làm chủ ngữ câu bị động.

### Bước 3

Chia động từ BE theo thì của câu chủ động.

### Bước 4

Đổi động từ chính sang V3/ed.

### Bước 5

Có thể thêm **by + người thực hiện** nếu cần thiết.

## 3. Ví dụ

Chủ động:

The manager approved the report.

Tân ngữ:

the report

Bị động:

The report was approved by the manager.

## 4. Không phải lúc nào cũng cần BY

Ví dụ:

The office was cleaned yesterday.

Không cần nói:

The office was cleaned by someone yesterday.

## 5. Ví dụ TOEIC

Chủ động:

The company sent the documents.

Bị động:

The documents were sent by the company.

## 6. Mẹo TOEIC

Khi chuyển sang bị động:

**Tân ngữ → Chủ ngữ**

**V → BE + V3**

",2,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
308,23,Passive Voice ở các thì,"

# Passive Voice ở các thì

Cấu trúc bị động thay đổi theo thì.

## 1. Present Simple

**am / is / are + V3**

Ví dụ:

The office is cleaned every day.

## 2. Past Simple

**was / were + V3**

Ví dụ:

The report was completed yesterday.

## 3. Future Simple

**will be + V3**

Ví dụ:

The project will be completed next month.

## 4. Present Continuous

**am / is / are being + V3**

Ví dụ:

The building is being renovated.

## 5. Past Continuous

**was / were being + V3**

Ví dụ:

The equipment was being repaired.

## 6. Present Perfect

**has / have been + V3**

Ví dụ:

The documents have been sent.

## 7. Past Perfect

**had been + V3**

Ví dụ:

The work had been completed before noon.

## 8. Mẹo TOEIC

Đừng chỉ nhớ:

**BE + V3**

Hãy xác định **thì** trước để chia BE chính xác.

",3,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
309,23,Passive Voice với Modal Verbs,"

# Passive Voice với Modal Verbs

## 1. Cấu trúc

Sau Modal Verb:

**modal + be + V3**

Các Modal thường gặp:

- can
- could
- may
- might
- must
- should
- will
- would

## 2. Ví dụ

The report must be completed today.

→ Báo cáo phải được hoàn thành hôm nay.

The application can be submitted online.

→ Đơn đăng ký có thể được nộp trực tuyến.

The equipment should be checked regularly.

→ Thiết bị nên được kiểm tra thường xuyên.

## 3. Lỗi thường gặp

Sai:

The report must be completed. ✅

The report must be completed. 

Không dùng:

must is completed ❌

must be completing ❌

## 4. Ví dụ TOEIC

All applications must ______ before Friday.

A. submit
B. be submitted
C. submitted
D. be submitting

Đáp án: **B. be submitted**

## 5. Mẹo TOEIC

Nhìn thấy:

**Modal + ______**

Nếu cần câu bị động:

**Modal + be + V3**

",4,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
310,23,Passive với NEED và các cấu trúc đặc biệt,"

# Passive với NEED và các cấu trúc đặc biệt

## 1. NEED + TO BE + V3

Ví dụ:

The equipment needs to be repaired.

→ Thiết bị cần được sửa chữa.

The documents need to be updated.

→ Tài liệu cần được cập nhật.

## 2. NEED + V-ing

Trong một số trường hợp, có thể dùng:

**need + V-ing**

với nghĩa bị động.

Ví dụ:

The equipment needs repairing.

→ Thiết bị cần được sửa chữa.

## 3. REQUIRE

REQUIRE có thể sử dụng với cấu trúc bị động.

Ví dụ:

The application requires approval.

→ Đơn đăng ký cần được phê duyệt.

The equipment requires regular maintenance.

→ Thiết bị cần được bảo trì thường xuyên.

## 4. Ví dụ TOEIC

The computer system needs to ______ immediately.

A. repair
B. repairing
C. be repaired
D. repaired

Đáp án: **C. be repaired**

## 5. Mẹo TOEIC

Nhớ:

**need + to be + V3**

Ví dụ:

need to be repaired

need to be updated

need to be replaced

",5,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
311,23,Passive với động từ có hai tân ngữ,"

# Passive với động từ có hai tân ngữ

## 1. Khái niệm

Một số động từ có thể có hai tân ngữ:

**Verb + người + vật**

Ví dụ:

The manager gave the employee a report.

- the employee = tân ngữ người
- a report = tân ngữ vật

## 2. Cách chuyển 1

Đưa tân ngữ người lên làm chủ ngữ:

The employee was given a report.

## 3. Cách chuyển 2

Đưa tân ngữ vật lên làm chủ ngữ:

A report was given to the employee.

## 4. Các động từ thường gặp

- give
- send
- offer
- show
- tell
- teach
- lend
- award
- provide

## 5. Ví dụ

The company sent employees an email.

→ Employees were sent an email.

→ An email was sent to employees.

## 6. Ví dụ TOEIC

The manager gave the employees new instructions.

A. The employees were given new instructions.
B. The employees gave new instructions.
C. New instructions gave employees.
D. New instructions were giving employees.

Đáp án: **A**

## 7. Mẹo TOEIC

Với động từ có hai tân ngữ, có thể có **hai cách chuyển bị động** tùy động từ.

",6,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
312,23,Passive với Reporting Verbs,"

# Passive với Reporting Verbs

## 1. Khái niệm

Một số động từ như:

- say
- believe
- think
- report
- expect
- know
- consider

có thể được sử dụng trong cấu trúc bị động đặc biệt.

## 2. Cấu trúc 1

**It + be + V3 + that + clause**

Ví dụ:

It is believed that the company will expand.

→ Người ta tin rằng công ty sẽ mở rộng.

It is expected that sales will increase.

→ Người ta kỳ vọng doanh số sẽ tăng.

## 3. Cấu trúc 2

**Subject + be + V3 + to V**

Ví dụ:

The company is expected to expand.

→ Công ty được kỳ vọng sẽ mở rộng.

The manager is believed to have resigned.

→ Người ta tin rằng quản lý đã từ chức.

## 4. Ví dụ TOEIC

The company is expected ______ its operations next year.

A. expand
B. expanding
C. to expand
D. expanded

Đáp án: **C. to expand**

## 5. Mẹo TOEIC

Đặc biệt chú ý:

**be expected to V**

**be believed to V**

**be reported to V**

**be known to V**

",7,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
313,23,Passive với Phrasal Verbs,"

# Passive với Phrasal Verbs

## 1. Khái niệm

Một số Phrasal Verb có thể được chuyển sang bị động.

Giới từ hoặc trạng từ đi kèm động từ vẫn được giữ lại.

## 2. Ví dụ

They looked after the children.

→ The children were looked after.

Không bỏ:

after

## 3. Một số cụm thường gặp

- look after
- deal with
- refer to
- take care of
- talk about
- look into

## 4. Ví dụ

The complaint was looked into by the manager.

→ Khiếu nại đã được người quản lý điều tra.

The issue was dealt with immediately.

→ Vấn đề đã được xử lý ngay lập tức.

## 5. Ví dụ TOEIC

The complaint will be ______ by the customer service department.

A. deal with
B. dealt with
C. dealing with
D. dealt

Đáp án: **B. dealt with**

## 6. Mẹo TOEIC

Nếu Phrasal Verb được dùng trong câu bị động:

**BE + V3 + particle/preposition**

Ví dụ:

was dealt with

was looked into

was referred to

",8,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
315,23,Bẫy TOEIC về Passive Voice,"

# Bẫy TOEIC về Passive Voice

## 1. Bẫy 1: BE + V3

Sai:

The report was complete yesterday. ❌

Nếu cần diễn tả ""được hoàn thành"":

The report was completed yesterday. ✅

## 2. Bẫy 2: Modal + BE + V3

Sai:

The documents must submitted today. ❌

Đúng:

The documents must be submitted today. ✅

## 3. Bẫy 3: HAS/HAVE BEEN + V3

Đúng:

The documents have been sent.

Sai:

The documents have been send. ❌

## 4. Bẫy 4: Phân biệt chủ động và bị động

The manager approved the report.

→ manager thực hiện hành động → chủ động.

The report was approved by the manager.

→ report nhận hành động → bị động.

## 5. Bẫy 5: Giữ giới từ của Phrasal Verb

The issue was dealt with.

Không dùng:

The issue was dealt. ❌

## 6. Bẫy 6: BY và WITH

The report was written by the manager.

The document was signed with a pen.

## 7. Ví dụ TOEIC

All applications must ______ before the deadline.

A. review
B. be reviewed
C. reviewing
D. reviewed

Đáp án: **B. be reviewed**

## 8. Công thức nhớ nhanh

**Passive = BE + V3**

**Modal Passive = MODAL + BE + V3**

**Perfect Passive = HAVE/HAS/HAD + BEEN + V3**

**Continuous Passive = BE + BEING + V3**

",10,2026-08-08 18:53:08.140721,2026-08-08 18:53:08.140721,
316,24,Câu hỏi trong tiếng Anh,"

# Câu hỏi trong tiếng Anh

## 1. Khái niệm

Trong tiếng Anh, câu hỏi được sử dụng để yêu cầu thông tin hoặc xác nhận một điều gì đó.

Các dạng câu hỏi thường gặp trong TOEIC:

- Yes/No Questions
- Wh-Questions
- Subject Questions
- Object Questions
- Alternative Questions
- Tag Questions

## 2. Hai nhóm chính

### Yes/No Question

Câu hỏi thường bắt đầu bằng:

- Do
- Does
- Did
- Is
- Are
- Was
- Were
- Have
- Has
- Had
- Modal verbs

Ví dụ:

Do you work here?

Is the meeting today?

### Wh-Question

Thường bắt đầu bằng:

- who
- what
- which
- when
- where
- why
- how

Ví dụ:

Where is the meeting?

When does the store open?

## 3. Mẹo TOEIC

Khi gặp câu hỏi, hãy xác định:

1. Từ để hỏi là gì?
2. Chủ ngữ là ai?
3. Động từ chính là gì?
4. Câu hỏi đang hỏi về chủ ngữ hay tân ngữ?

",1,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
317,24,Yes/No Questions,"

# Yes/No Questions

## 1. Khái niệm

Yes/No Questions là câu hỏi thường có thể trả lời bằng:

**Yes / No**

## 2. Với động từ TO BE

Cấu trúc:

**Be + Subject + ...?**

Ví dụ:

Is the meeting today?

Are you available?

Was the report completed?

## 3. Với động từ thường

Cấu trúc hiện tại:

**Do/Does + Subject + V nguyên mẫu...?**

Ví dụ:

Do you work here?

Does she manage the department?

## 4. Quá khứ đơn

**Did + Subject + V nguyên mẫu...?**

Ví dụ:

Did you receive the email?

Did the manager approve the proposal?

## 5. Với Modal Verbs

**Modal + Subject + V...?**

Ví dụ:

Can you attend the meeting?

Will the company expand?

Should we contact the client?

## 6. Ví dụ TOEIC

______ the manager approve the proposal?

A. Did
B. Does
C. Is
D. Has

Nếu hành động xảy ra trong quá khứ:

Đáp án: **A. Did**

",2,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
318,24,Wh-Questions,"

# Wh-Questions

## 1. Các từ để hỏi

### WHO

Hỏi về người.

Who is the manager?

### WHAT

Hỏi về vật, sự việc hoặc thông tin.

What did you order?

### WHICH

Hỏi lựa chọn trong một nhóm giới hạn.

Which document do you need?

### WHEN

Hỏi thời gian.

When does the meeting start?

### WHERE

Hỏi địa điểm.

Where is the conference room?

### WHY

Hỏi nguyên nhân.

Why did she leave?

### HOW

Hỏi cách thức hoặc mức độ.

How did you solve the problem?

## 2. Cấu trúc thông thường

**Wh-word + auxiliary + subject + verb...?**

Ví dụ:

Where **do** you **work**?

When **did** they **arrive**?

Why **has** she **left**?

## 3. Mẹo TOEIC

Không phải câu hỏi nào cũng cần DO/DOES/DID.

Nếu Wh-word đóng vai trò **chủ ngữ**, cấu trúc sẽ khác.

",3,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
319,24,Subject Questions,"

# Subject Questions

## 1. Khái niệm

Subject Question là câu hỏi mà từ để hỏi đóng vai trò **chủ ngữ**.

## 2. WHO làm chủ ngữ

Ví dụ:

Who called the manager?

→ Ai đã gọi cho người quản lý?

Ở đây:

Who = Subject

called = Verb

## 3. Không dùng DO/DOES/DID

Khi WHO hoặc WHAT là chủ ngữ, không dùng trợ động từ DO/DOES/DID theo cách thông thường.

Đúng:

Who called you? ✅

Sai:

Who did call you? ❌

## 4. So sánh

### Subject Question

Who opened the door?

→ Ai mở cửa?

### Object Question

Who did you invite?

→ Bạn đã mời ai?

Trong câu thứ hai:

you = Subject

who = Object

## 5. Ví dụ TOEIC

Who ______ the report?

A. prepared
B. did prepare
C. does prepared
D. did prepared

Đáp án: **A. prepared**

## 6. Mẹo TOEIC

Nếu WHO/WHAT chính là người hoặc vật **thực hiện hành động**:

→ Subject Question

→ Không dùng DO/DOES/DID.

",4,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
320,24,Object Questions,"

# Object Questions

## 1. Khái niệm

Object Question là câu hỏi mà từ để hỏi đóng vai trò **tân ngữ**.

Ví dụ:

Who did you meet?

→ Bạn đã gặp ai?

Trong câu:

you = Subject

met = Verb

who = Object

## 2. Cấu trúc

**Wh-word + auxiliary + subject + verb...?**

Ví dụ:

What did you buy?

Who did she contact?

Which report did the manager approve?

## 3. Hiện tại đơn

Do/Does + Subject + V nguyên mẫu

Ví dụ:

What do you need?

Who does she work with?

## 4. Quá khứ đơn

Did + Subject + V nguyên mẫu

Ví dụ:

What did you order?

Who did they invite?

## 5. Ví dụ TOEIC

Who did the manager contact?

A. The client
B. Yesterday
C. In the office
D. At nine

Đáp án: **A. The client**

## 6. Mẹo TOEIC

Với Object Question:

**DO/DOES/DID + SUBJECT + V nguyên mẫu**

",5,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
321,24,Các dạng câu hỏi với HOW,"

# Các dạng câu hỏi với HOW

## 1. HOW + tính từ/trạng từ

Dùng để hỏi mức độ hoặc cách thức.

How quickly can you finish?

How difficult is the test?

## 2. HOW MANY

Dùng với danh từ đếm được số nhiều.

How many employees work here?

How many documents do you need?

## 3. HOW MUCH

Dùng với danh từ không đếm được hoặc hỏi giá tiền.

How much information do you need?

How much does it cost?

## 4. HOW LONG

Hỏi khoảng thời gian hoặc độ dài.

How long will the meeting last?

## 5. HOW OFTEN

Hỏi tần suất.

How often do you travel?

## 6. HOW FAR

Hỏi khoảng cách.

How far is the station?

## 7. HOW SOON

Hỏi thời điểm một việc sẽ xảy ra trong bao lâu nữa.

How soon can you finish the report?

## 8. Mẹo TOEIC

Phân biệt:

**How many → countable plural**

**How much → uncountable / price**

**How often → frequency**

**How long → duration**

**How far → distance**

",6,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
322,24,Indirect Questions,"

# Indirect Questions

## 1. Khái niệm

Indirect Question là câu hỏi gián tiếp, thường được sử dụng trong văn phong lịch sự và chuyên nghiệp.

Ví dụ:

Direct:

Where is the meeting room?

Indirect:

Could you tell me where the meeting room is?

## 2. Cấu trúc

Sau phần mở đầu:

**Wh-word + Subject + Verb**

Không đảo trợ động từ như câu hỏi trực tiếp.

## 3. Ví dụ

Direct:

Where does the manager work?

Indirect:

Could you tell me where the manager works?

## 4. Với Yes/No Questions

Sử dụng:

**if / whether**

Ví dụ:

Do you know if the meeting has started?

Could you tell me whether the office is open?

## 5. Lỗi thường gặp

Sai:

Could you tell me where is the meeting room? ❌

Đúng:

Could you tell me where the meeting room is? ✅

## 6. Mẹo TOEIC

Sau:

- Could you tell me...
- Do you know...
- Can you tell me...
- I wonder...

hãy kiểm tra **trật tự câu khẳng định**.

",7,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
323,24,Alternative Questions,"

# Alternative Questions

## 1. Khái niệm

Alternative Question là câu hỏi đưa ra **hai hoặc nhiều lựa chọn**.

Thường sử dụng:

**or**

## 2. Ví dụ

Would you like tea or coffee?

Are you traveling by train or by plane?

Will the meeting be on Monday or Tuesday?

## 3. Cấu trúc

**Auxiliary + Subject + Verb + A or B?**

Ví dụ:

Did you order the red printer or the black printer?

## 4. Wh-word + or

Có thể kết hợp Wh-word với lựa chọn.

Ví dụ:

Which do you prefer, tea or coffee?

When would you like to meet, Monday or Tuesday?

## 5. Ví dụ TOEIC

Would you like to attend the morning session ______ the afternoon session?

A. but
B. or
C. so
D. because

Đáp án: **B. or**

## 6. Mẹo TOEIC

Khi câu hỏi đưa ra hai lựa chọn:

→ Kiểm tra **OR**.

",8,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
324,24,Tag Questions,"

# Tag Questions

## 1. Khái niệm

Tag Question là câu hỏi đuôi được thêm vào cuối câu để xác nhận thông tin.

Ví dụ:

The meeting is at nine, isn't it?

→ Cuộc họp lúc 9 giờ, đúng không?

## 2. Quy tắc cơ bản

Câu khẳng định:

**positive statement + negative tag**

Ví dụ:

She is here, isn't she?

Câu phủ định:

**negative statement + positive tag**

Ví dụ:

She isn't here, is she?

## 3. Giữ trợ động từ

Nếu câu có:

is → isn't

are → aren't

was → wasn't

have → haven't

will → won't

can → can't

Ví dụ:

They can attend, can't they?

## 4. Với động từ thường

Dùng do/does/did.

Ví dụ:

You work here, don't you?

She works here, doesn't she?

They arrived early, didn't they?

## 5. Ví dụ TOEIC

The meeting starts at nine, ______?

A. doesn't it
B. isn't it
C. won't it
D. didn't it

Đáp án: **A. doesn't it**

## 6. Mẹo TOEIC

Xác định:

1. Câu chính khẳng định hay phủ định?
2. Thì gì?
3. Chủ ngữ là gì?
4. Trợ động từ nào được sử dụng?

",9,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
325,24,Bẫy TOEIC về câu hỏi,"

# Bẫy TOEIC về câu hỏi

## 1. Bẫy Subject Question

Sai:

Who did call the manager? ❌

Đúng:

Who called the manager? ✅

Nếu WHO là chủ ngữ → không dùng DO/DOES/DID.

## 2. Bẫy Object Question

Sai:

Who you contacted? ❌

Đúng:

Who did you contact? ✅

Nếu WHO là tân ngữ → cần trợ động từ.

## 3. Bẫy Indirect Question

Sai:

Could you tell me where is the office? ❌

Đúng:

Could you tell me where the office is? ✅

## 4. Bẫy HOW MANY / HOW MUCH

How many employees...?

→ employees là danh từ đếm được số nhiều.

How much information...?

→ information là danh từ không đếm được.

## 5. Bẫy DO/DOES/DID

Sau DO/DOES/DID phải dùng:

**V nguyên mẫu**

Đúng:

Did she attend the meeting? ✅

Sai:

Did she attended the meeting? ❌

## 6. Bẫy BE

Nếu động từ chính là BE:

Is she available?

Không dùng:

Does she is available? ❌

## 7. Mẹo làm bài TOEIC

Khi gặp câu hỏi:

**Bước 1:** Xác định loại câu hỏi.

**Bước 2:** Xác định Subject và Object.

**Bước 3:** Kiểm tra trợ động từ.

**Bước 4:** Kiểm tra dạng động từ sau trợ động từ.

**Bước 5:** Nếu là câu hỏi gián tiếp, kiểm tra lại trật tự từ.

",10,2026-08-08 18:53:37.218163,2026-08-08 18:53:37.218163,
326,25,Relative Clauses là gì?,"

# Relative Clauses là gì?

## 1. Khái niệm

Relative Clause (mệnh đề quan hệ) là mệnh đề được dùng để **bổ nghĩa cho một danh từ hoặc đại từ đứng trước nó**.

Ví dụ:

The employee **who works in accounting** is very helpful.

→ Nhân viên **làm việc ở bộ phận kế toán** rất nhiệt tình.

Phần:

**who works in accounting**

là Relative Clause.

## 2. Đại từ quan hệ thường gặp

- who
- whom
- which
- that
- whose

## 3. Trạng từ quan hệ

- where
- when
- why

## 4. Cấu trúc cơ bản

**Noun + relative word + clause**

Ví dụ:

The company **that hired me** is expanding.

## 5. Mục đích

Mệnh đề quan hệ giúp cung cấp thêm thông tin về danh từ.

Ví dụ:

The manager is speaking.

→ Người quản lý đang nói.

The manager **who joined the company last year** is speaking.

→ Người quản lý **đã gia nhập công ty năm ngoái** đang nói.

## 6. Mẹo TOEIC

Khi gặp:

**Noun + ______ + Verb**

hãy kiểm tra xem chỗ trống có cần **đại từ quan hệ** hay không.

",1,2026-08-08 18:54:08.648573,2026-08-08 18:54:08.648573,
327,25,WHO và WHOM,"

# WHO và WHOM

## 1. WHO

WHO được dùng để thay thế cho **người** và thường đóng vai trò **chủ ngữ** trong mệnh đề quan hệ.

Cấu trúc:

**person + who + verb**

Ví dụ:

The employee **who works here** is new.

→ who = subject của works.

## 2. WHOM

WHOM được dùng cho người và đóng vai trò **tân ngữ**.

Cấu trúc:

**person + whom + subject + verb**

Ví dụ:

The employee **whom I met yesterday** was helpful.

→ I = subject

→ met = verb

→ whom = object

## 3. So sánh

The manager **who called me**.

→ who là người thực hiện hành động gọi.

The manager **whom I called**.

→ whom là người nhận hành động gọi.

## 4. Trong tiếng Anh hiện đại

Trong giao tiếp thông thường, WHO thường được dùng thay cho WHOM.

Ví dụ:

The person who I contacted.

Tuy nhiên, trong văn phong trang trọng và TOEIC, WHOM vẫn có thể xuất hiện.

## 5. Mẹo TOEIC

Sau WHO:

**who + verb**

Sau WHOM:

**whom + subject + verb**

",2,2026-08-08 18:54:08.648573,2026-08-08 18:54:08.648573,
328,25,WHICH và THAT,"

# WHICH và THAT

## 1. WHICH

WHICH được dùng để thay thế cho **vật hoặc sự việc**.

Ví dụ:

The report **which was submitted yesterday** is important.

The computer **which I bought** is expensive.

## 2. THAT

THAT có thể được dùng cho:

- người
- vật
- sự việc

Ví dụ:

The employee **that works here** is new.

The report **that I submitted** was approved.

## 3. WHO và THAT

Đối với người:

The employee who works here.

The employee that works here.

Cả hai có thể được sử dụng trong defining relative clauses.

## 4. WHICH và THAT

Đối với vật:

The report which I submitted.

The report that I submitted.

## 5. Lưu ý quan trọng

THAT không được sử dụng trong non-defining relative clauses.

Ví dụ:

My manager, who lives in Hanoi, is visiting us.

Không dùng:

My manager, that lives in Hanoi, is visiting us. ❌

## 6. Mẹo TOEIC

Nếu trước chỗ trống có dấu phẩy:

**, ______**

hãy cẩn thận với THAT.

",3,2026-08-08 18:54:08.648573,2026-08-08 18:54:08.648573,
