id,question_id,option_label,option_text,is_correct,display_order,created_at
363,91,C,A man is selling newspapers.,f,3,2026-08-09 17:24:00.807443
364,91,D,A man is reading a newspaper.,f,4,2026-08-09 17:24:00.807443
365,92,A,A woman is reading a book.,f,1,2026-08-09 17:24:00.807443
366,92,B,A woman is taking a book from a shelf.,f,2,2026-08-09 17:24:00.807443
367,92,C,A woman is putting a book into a bag.,t,3,2026-08-09 17:24:00.807443
368,92,D,A woman is carrying several books.,f,4,2026-08-09 17:24:00.807443
369,93,A,A man is carrying a bicycle.,f,1,2026-08-09 17:24:00.807443
370,93,B,A man is riding a bicycle.,f,2,2026-08-09 17:24:00.807443
371,93,C,A man is repairing a bicycle.,f,3,2026-08-09 17:24:00.807443
372,93,D,A man is standing near a parked bicycle.,t,4,2026-08-09 17:24:00.807443
373,94,A,A woman is hanging a jacket.,f,1,2026-08-09 17:24:00.807443
374,94,B,A woman is putting on a jacket.,t,2,2026-08-09 17:24:00.807443
375,94,C,A woman is washing a jacket.,f,3,2026-08-09 17:24:00.807443
376,94,D,A woman is folding a jacket.,f,4,2026-08-09 17:24:00.807443
377,95,A,A man is placing a box on a shelf.,t,1,2026-08-09 17:24:00.807443
378,95,B,A man is carrying a box outside.,f,2,2026-08-09 17:24:00.807443
379,95,C,A man is opening a box.,f,3,2026-08-09 17:24:00.807443
380,95,D,A man is sealing a box.,f,4,2026-08-09 17:24:00.807443
381,96,A,A woman is moving a desk.,f,1,2026-08-09 17:24:00.807443
382,96,B,A woman is sitting at a desk.,t,2,2026-08-09 17:24:00.807443
383,96,C,A woman is standing beside a desk.,f,3,2026-08-09 17:24:00.807443
384,96,D,A woman is cleaning a desk.,f,4,2026-08-09 17:24:00.807443
385,97,A,A man is carrying a street sign.,f,1,2026-08-09 17:24:00.807443
386,97,B,A man is cleaning a street sign.,f,2,2026-08-09 17:24:00.807443
387,97,C,A man is installing a street sign.,f,3,2026-08-09 17:24:00.807443
388,97,D,A man is looking at a street sign.,t,4,2026-08-09 17:24:00.807443
389,98,A,A woman is opening a shopping bag.,f,1,2026-08-09 17:24:00.807443
390,98,B,A woman is putting groceries into a cart.,f,2,2026-08-09 17:24:00.807443
391,98,C,A woman is carrying a shopping bag.,t,3,2026-08-09 17:24:00.807443
392,98,D,A woman is paying at a checkout counter.,f,4,2026-08-09 17:24:00.807443
393,99,A,A man is carrying a computer.,f,1,2026-08-09 17:24:00.807443
394,99,B,A man is cleaning a computer screen.,f,2,2026-08-09 17:24:00.807443
395,99,C,A man is closing a laptop computer.,t,3,2026-08-09 17:24:00.807443
396,99,D,A man is repairing a computer.,f,4,2026-08-09 17:24:00.807443
397,100,A,A woman is cleaning the table.,f,1,2026-08-09 17:24:00.807443
398,100,B,A woman is sitting under the table.,f,2,2026-08-09 17:24:00.807443
399,100,C,A woman is standing beside a table.,t,3,2026-08-09 17:24:00.807443
400,100,D,A woman is moving a table.,f,4,2026-08-09 17:24:00.807443
426,109,B,Good idea. I'm getting hungry.,t,2,2026-08-09 20:15:34.476221
427,109,C,It was delivered at noon.,f,3,2026-08-09 20:15:34.476221
428,110,A,It prints very quickly.,f,1,2026-08-09 20:15:34.476221
429,110,B,Last Friday.,f,2,2026-08-09 20:15:34.476221
430,110,C,At the electronics store.,t,3,2026-08-09 20:15:34.476221
431,111,A,The office manager did.,t,1,2026-08-09 20:15:34.476221
432,111,B,They're in the storage room.,f,2,2026-08-09 20:15:34.476221
433,111,C,We need six more.,f,3,2026-08-09 20:15:34.476221
434,112,A,At the service center.,f,1,2026-08-09 20:15:34.476221
435,112,B,Probably two or three days.,t,2,2026-08-09 20:15:34.476221
436,112,C,The mechanic checked it.,f,3,2026-08-09 20:15:34.476221
437,113,A,"Yes, the meeting starts soon.",f,1,2026-08-09 20:15:34.476221
438,113,B,The coffee machine is broken.,f,2,2026-08-09 20:15:34.476221
439,113,C,"Tea, please.",t,3,2026-08-09 20:15:34.476221
440,114,A,By Friday afternoon.,t,1,2026-08-09 20:15:34.476221
441,114,B,The marketing department.,f,2,2026-08-09 20:15:34.476221
442,114,C,About twenty pages.,f,3,2026-08-09 20:15:34.476221
443,115,A,I locked the door.,f,1,2026-08-09 20:15:34.476221
444,115,B,They're on the kitchen counter.,t,2,2026-08-09 20:15:34.476221
445,115,C,I need them for the car.,f,3,2026-08-09 20:15:34.476221
446,116,A,At five thirty.,f,1,2026-08-09 20:15:34.476221
447,116,B,I have a doctor's appointment.,t,2,2026-08-09 20:15:34.476221
448,116,C,The office is on Main Street.,f,3,2026-08-09 20:15:34.476221
449,117,A,On the fourth floor.,t,1,2026-08-09 20:15:34.476221
450,117,B,They increased sales last year.,f,2,2026-08-09 20:15:34.476221
451,117,C,Around three o'clock.,f,3,2026-08-09 20:15:34.476221
452,118,A,The restaurant is nearby.,f,1,2026-08-09 20:15:34.476221
453,118,B,"Yes, for seven o'clock.",t,2,2026-08-09 20:15:34.476221
454,118,C,She likes Italian food.,f,3,2026-08-09 20:15:34.476221
455,119,A,I'm going to the gym.,t,1,2026-08-09 20:15:34.476221
456,119,B,The work ends at five.,f,2,2026-08-09 20:15:34.476221
457,119,C,In the main office.,f,3,2026-08-09 20:15:34.476221
458,120,A,My flight was at noon.,f,1,2026-08-09 20:15:34.476221
459,120,B,It took about thirty minutes.,f,2,2026-08-09 20:15:34.476221
460,120,C,I took a taxi.,t,3,2026-08-09 20:15:34.476221
461,121,A,In the conference room.,f,1,2026-08-09 20:15:34.476221
462,121,B,Next Tuesday morning.,t,2,2026-08-09 20:15:34.476221
463,121,C,About ten employees.,f,3,2026-08-09 20:15:34.476221
464,122,A,Of course. How many copies?,t,1,2026-08-09 20:15:34.476221
465,122,B,The forms are on the table.,f,2,2026-08-09 20:15:34.476221
466,122,C,I filled them out yesterday.,f,3,2026-08-09 20:15:34.476221
467,123,A,The supplies arrived yesterday.,f,1,2026-08-09 20:15:34.476221
468,123,B,The purchasing department.,t,2,2026-08-09 20:15:34.476221
469,123,C,We need more paper.,f,3,2026-08-09 20:15:34.476221
470,124,A,It is on the first floor.,f,1,2026-08-09 20:15:34.476221
471,124,B,We can take the stairs.,f,2,2026-08-09 20:15:34.476221
472,124,C,It is being repaired.,t,3,2026-08-09 20:15:34.476221
473,125,A,In the underground garage.,t,1,2026-08-09 20:15:34.476221
474,125,B,It needs some repairs.,f,2,2026-08-09 20:15:34.476221
475,125,C,I drove here this morning.,f,3,2026-08-09 20:15:34.476221
476,126,A,It is on my desk.,f,1,2026-08-09 20:15:34.476221
477,126,B,I use a laptop.,t,2,2026-08-09 20:15:34.476221
478,126,C,I bought it last year.,f,3,2026-08-09 20:15:34.476221
479,127,A,"Yes, it was delivered at nine.",t,1,2026-08-09 20:15:34.476221
480,127,B,The package is for Mr. Lee.,f,2,2026-08-09 20:15:34.476221
481,127,C,I ordered it online.,f,3,2026-08-09 20:15:34.476221
482,128,A,It is in Boston.,f,1,2026-08-09 20:15:34.476221
483,128,B,Usually once a month.,t,2,2026-08-09 20:15:34.476221
484,128,C,I visited it yesterday.,f,3,2026-08-09 20:15:34.476221
485,129,A,The hotel is near the station.,f,1,2026-08-09 20:15:34.476221
486,129,B,I stayed there last year.,f,2,2026-08-09 20:15:34.476221
487,129,C,"Yes, for two nights, please.",t,3,2026-08-09 20:15:34.476221
488,130,A,It stopped working.,t,1,2026-08-09 20:15:34.476221
489,130,B,The new printer is faster.,f,2,2026-08-09 20:15:34.476221
490,130,C,It is beside the copier.,f,3,2026-08-09 20:15:34.476221
491,131,A,It closes at five.,f,1,2026-08-09 20:15:34.476221
492,131,B,There's one across the street.,t,2,2026-08-09 20:15:34.476221
493,131,C,I deposited the money yesterday.,f,3,2026-08-09 20:15:34.476221
494,132,A,About three years ago.,t,1,2026-08-09 20:15:34.476221
495,132,B,In the accounting department.,f,2,2026-08-09 20:15:34.476221
496,132,C,I work full-time.,f,3,2026-08-09 20:15:34.476221
497,133,A,I have plenty of work.,f,1,2026-08-09 20:15:34.476221
498,133,B,The afternoon meeting was canceled.,t,2,2026-08-09 20:15:34.476221
499,133,C,At two o'clock.,f,3,2026-08-09 20:15:34.476221
500,134,A,They are in the reception area.,f,1,2026-08-09 20:15:34.476221
501,134,B,Mr. Wilson will.,t,2,2026-08-09 20:15:34.476221
502,134,C,Around lunchtime.,f,3,2026-08-09 20:15:34.476221
503,135,A,It costs about eighty dollars.,t,1,2026-08-09 20:15:34.476221
504,135,B,It is very comfortable.,f,2,2026-08-09 20:15:34.476221
505,135,C,At the furniture store.,f,3,2026-08-09 20:15:34.476221
506,136,A,The presentation is tomorrow.,f,1,2026-08-09 20:15:34.476221
507,136,B,"Yes, I finished it this morning.",t,2,2026-08-09 20:15:34.476221
508,136,C,In the conference room.,f,3,2026-08-09 20:15:34.476221
509,137,A,At the hotel lobby.,t,1,2026-08-09 20:15:34.476221
510,137,B,The tour lasts two hours.,f,2,2026-08-09 20:15:34.476221
511,137,C,We went there last year.,f,3,2026-08-09 20:15:34.476221
512,138,A,It opened last month.,f,1,2026-08-09 20:15:34.476221
513,138,B,The restaurant is downtown.,f,2,2026-08-09 20:15:34.476221
514,138,C,The food was excellent.,t,3,2026-08-09 20:15:34.476221
515,139,A,"Yes, I can be there.",t,1,2026-08-09 20:15:34.476221
516,139,B,The training room is upstairs.,f,2,2026-08-09 20:15:34.476221
517,139,C,It lasts all afternoon.,f,3,2026-08-09 20:15:34.476221
518,140,A,The technician arrived at noon.,f,1,2026-08-09 20:15:34.476221
519,140,B,The air conditioner wasn't working.,t,2,2026-08-09 20:15:34.476221
520,140,C,He works for our company.,f,3,2026-08-09 20:15:34.476221
521,141,A,The project is very important.,f,1,2026-08-09 20:15:34.476221
522,141,B,With the design team.,f,2,2026-08-09 20:15:34.476221
523,141,C,How about tomorrow morning?,t,3,2026-08-09 20:15:34.476221
524,142,A,"Yes, it's in my briefcase.",t,1,2026-08-09 20:15:34.476221
525,142,B,The contract is ten pages long.,f,2,2026-08-09 20:15:34.476221
526,142,C,We signed it last week.,f,3,2026-08-09 20:15:34.476221
527,143,A,The conference begins at nine.,f,1,2026-08-09 20:15:34.476221
528,143,B,I'll take the train.,t,2,2026-08-09 20:15:34.476221
529,143,C,It is at the convention center.,f,3,2026-08-09 20:15:34.476221
530,144,A,The coat is new.,f,1,2026-08-09 20:15:34.476221
531,144,B,I bought it downtown.,f,2,2026-08-09 20:15:34.476221
532,144,C,You can put it over there.,t,3,2026-08-09 20:15:34.476221
533,145,A,The accounting team did.,t,1,2026-08-09 20:15:34.476221
534,145,B,There are five reports.,f,2,2026-08-09 20:15:34.476221
535,145,C,They are due tomorrow.,f,3,2026-08-09 20:15:34.476221
536,146,A,He usually arrives early.,f,1,2026-08-09 20:15:34.476221
537,146,B,He is attending a training course.,t,2,2026-08-09 20:15:34.476221
538,146,C,His office is upstairs.,f,3,2026-08-09 20:15:34.476221
539,147,A,"Sure, here you are.",t,1,2026-08-09 20:15:34.476221
540,147,B,I calculated it yesterday.,f,2,2026-08-09 20:15:34.476221
541,147,C,The calculator is new.,f,3,2026-08-09 20:15:34.476221
542,148,A,On my mobile phone.,f,1,2026-08-09 20:15:34.476221
543,148,B,Around six this evening.,t,2,2026-08-09 20:15:34.476221
544,148,C,I called you yesterday.,f,3,2026-08-09 20:15:34.476221
545,149,A,Near the main entrance.,t,1,2026-08-09 20:15:34.476221
546,149,B,The customer called earlier.,f,2,2026-08-09 20:15:34.476221
547,149,C,They can help with returns.,f,3,2026-08-09 20:15:34.476221
548,150,A,The room has twenty chairs.,f,1,2026-08-09 20:15:34.476221
549,150,B,It's on the second floor.,f,2,2026-08-09 20:15:34.476221
550,150,C,"Yes, for Thursday afternoon.",t,3,2026-08-09 20:15:34.476221
551,151,A,It went very well.,t,1,2026-08-09 20:15:34.476221
552,151,B,The interview is tomorrow.,f,2,2026-08-09 20:15:34.476221
553,151,C,At the downtown office.,f,3,2026-08-09 20:15:34.476221
554,152,A,The airport is forty minutes away.,f,1,2026-08-09 20:15:34.476221
555,152,B,Around seven in the morning.,t,2,2026-08-09 20:15:34.476221
556,152,C,We flew there last month.,f,3,2026-08-09 20:15:34.476221
557,153,A,It has a convenient location.,t,1,2026-08-09 20:15:34.476221
558,153,B,I stayed there for three nights.,f,2,2026-08-09 20:15:34.476221
559,153,C,The hotel is fully booked.,f,3,2026-08-09 20:15:34.476221
560,154,A,In the main auditorium.,f,1,2026-08-09 20:15:34.476221
561,154,B,At two o'clock.,f,2,2026-08-09 20:15:34.476221
562,154,C,Professor Adams is.,t,3,2026-08-09 20:15:34.476221
563,155,A,Certainly. I'll look at them now.,t,1,2026-08-09 20:15:34.476221
564,155,B,The numbers are on page five.,f,2,2026-08-09 20:15:34.476221
565,155,C,We need more numbers.,f,3,2026-08-09 20:15:34.476221
566,156,A,The restaurant was crowded.,f,1,2026-08-09 20:15:34.476221
567,156,B,I ordered grilled chicken.,t,2,2026-08-09 20:15:34.476221
568,156,C,Dinner starts at seven.,f,3,2026-08-09 20:15:34.476221
569,157,A,At the ticket counter.,t,1,2026-08-09 20:15:34.476221
570,157,B,The train leaves at ten.,f,2,2026-08-09 20:15:34.476221
571,157,C,I usually take the bus.,f,3,2026-08-09 20:15:34.476221
572,158,A,The door is made of glass.,f,1,2026-08-09 20:15:34.476221
573,158,B,"Yes, I locked it.",t,2,2026-08-09 20:15:34.476221
574,158,C,I bought a new lock.,f,3,2026-08-09 20:15:34.476221
575,159,A,The copier is downstairs.,f,1,2026-08-09 20:15:34.476221
576,159,B,I printed them yesterday.,f,2,2026-08-09 20:15:34.476221
577,159,C,"Just five, please.",t,3,2026-08-09 20:15:34.476221
578,160,A,That's a good idea.,t,1,2026-08-09 20:15:34.476221
579,160,B,The break room is nearby.,f,2,2026-08-09 20:15:34.476221
580,160,C,It lasted fifteen minutes.,f,3,2026-08-09 20:15:34.476221
581,161,A,It is next to the bank.,f,1,2026-08-09 20:15:34.476221
582,161,B,Last Saturday.,t,2,2026-08-09 20:15:34.476221
583,161,C,The store sells furniture.,f,3,2026-08-09 20:15:34.476221
584,162,A,The IT technician can.,t,1,2026-08-09 20:15:34.476221
585,162,B,It's on my desk.,f,2,2026-08-09 20:15:34.476221
586,162,C,I bought it last year.,f,3,2026-08-09 20:15:34.476221
587,163,A,Around noon.,f,1,2026-08-09 20:15:34.476221
588,163,B,At the café across the street.,t,2,2026-08-09 20:15:34.476221
589,163,C,I ordered a sandwich.,f,3,2026-08-09 20:15:34.476221
590,164,A,"Yes, I'd love to.",t,1,2026-08-09 20:15:34.476221
591,164,B,Dinner is at seven.,f,2,2026-08-09 20:15:34.476221
592,164,C,The restaurant is nearby.,f,3,2026-08-09 20:15:34.476221
593,165,A,At the fitness center.,f,1,2026-08-09 20:15:34.476221
594,165,B,Usually three times a week.,t,2,2026-08-09 20:15:34.476221
595,165,C,I exercised yesterday.,f,3,2026-08-09 20:15:34.476221
596,166,A,There's a sale at the store.,t,1,2026-08-09 20:15:34.476221
597,166,B,The store closes at six.,f,2,2026-08-09 20:15:34.476221
598,166,C,They are standing near the entrance.,f,3,2026-08-09 20:15:34.476221
599,167,A,The form is two pages long.,f,1,2026-08-09 20:15:34.476221
600,167,B,At the bottom of the page.,t,2,2026-08-09 20:15:34.476221
601,167,C,I signed it yesterday.,f,3,2026-08-09 20:15:34.476221
602,168,A,"Yes, I read it this morning.",t,1,2026-08-09 20:15:34.476221
603,168,B,The email was very long.,f,2,2026-08-09 20:15:34.476221
604,168,C,I sent it yesterday.,f,3,2026-08-09 20:15:34.476221
605,169,A,It starts at nine.,f,1,2026-08-09 20:15:34.476221
606,169,B,The new marketing plan.,t,2,2026-08-09 20:15:34.476221
607,169,C,In the conference room.,f,3,2026-08-09 20:15:34.476221
608,170,A,"Sure, no problem.",t,1,2026-08-09 20:15:34.476221
609,170,B,The window is very large.,f,2,2026-08-09 20:15:34.476221
610,170,C,I opened it this morning.,f,3,2026-08-09 20:15:34.476221
611,171,A,She went to New York.,f,1,2026-08-09 20:15:34.476221
612,171,B,She should be back tomorrow.,t,2,2026-08-09 20:15:34.476221
613,171,C,Her office is on the third floor.,f,3,2026-08-09 20:15:34.476221
614,172,A,The purchasing manager did.,t,1,2026-08-09 20:15:34.476221
615,172,B,It arrived yesterday.,f,2,2026-08-09 20:15:34.476221
616,172,C,It cost several thousand dollars.,f,3,2026-08-09 20:15:34.476221
617,173,A,My phone is almost out of power.,f,1,2026-08-09 20:15:34.476221
618,173,B,There's an outlet beside the desk.,t,2,2026-08-09 20:15:34.476221
619,173,C,I bought a new charger.,f,3,2026-08-09 20:15:34.476221
620,174,A,The product was too expensive.,f,1,2026-08-09 20:15:34.476221
621,174,B,She bought it online.,f,2,2026-08-09 20:15:34.476221
622,174,C,It was damaged.,t,3,2026-08-09 20:15:34.476221
623,175,A,For almost five years.,t,1,2026-08-09 20:15:34.476221
624,175,B,In the sales department.,f,2,2026-08-09 20:15:34.476221
625,175,C,I work from Monday to Friday.,f,3,2026-08-09 20:15:34.476221
626,176,A,The restaurant is full tonight.,f,1,2026-08-09 20:15:34.476221
627,176,B,"Yes, under the name Lee.",t,2,2026-08-09 20:15:34.476221
628,176,C,We had dinner there last week.,f,3,2026-08-09 20:15:34.476221
629,177,A,The presentation starts at ten.,f,1,2026-08-09 20:15:34.476221
630,177,B,You can use the projector.,f,2,2026-08-09 20:15:34.476221
631,177,C,Bring a copy of the report.,t,3,2026-08-09 20:15:34.476221
632,178,A,He's working at the downtown branch.,t,1,2026-08-09 20:15:34.476221
633,178,B,He started last month.,f,2,2026-08-09 20:15:34.476221
634,178,C,He usually works on Fridays.,f,3,2026-08-09 20:15:34.476221
635,179,A,The door is on the left.,f,1,2026-08-09 20:15:34.476221
636,179,B,Not at all.,t,2,2026-08-09 20:15:34.476221
637,179,C,I closed it earlier.,f,3,2026-08-09 20:15:34.476221
638,180,A,From Terminal Two.,f,1,2026-08-09 20:15:34.476221
639,180,B,It takes about three hours.,f,2,2026-08-09 20:15:34.476221
640,180,C,At 6:30 this evening.,t,3,2026-08-09 20:15:34.476221
641,181,A,Ms. Garcia is.,t,1,2026-08-09 20:15:34.476221
642,181,B,In the main hall.,f,2,2026-08-09 20:15:34.476221
643,181,C,At ten o'clock.,f,3,2026-08-09 20:15:34.476221
644,182,A,The office is on the second floor.,f,1,2026-08-09 20:15:34.476221
645,182,B,Most employees are working from home.,t,2,2026-08-09 20:15:34.476221
646,182,C,It usually gets busy at noon.,f,3,2026-08-09 20:15:34.476221
647,183,A,"By email, please.",t,1,2026-08-09 20:15:34.476221
648,183,B,The documents are ready.,f,2,2026-08-09 20:15:34.476221
649,183,C,I sent them yesterday.,f,3,2026-08-09 20:15:34.476221
650,184,A,It copies documents quickly.,f,1,2026-08-09 20:15:34.476221
651,184,B,There's one next to the reception desk.,t,2,2026-08-09 20:15:34.476221
652,184,C,I used it this morning.,f,3,2026-08-09 20:15:34.476221
653,185,A,The proposal is twelve pages.,f,1,2026-08-09 20:15:34.476221
654,185,B,The manager is in a meeting.,f,2,2026-08-09 20:15:34.476221
655,185,C,"Yes, she approved it yesterday.",t,3,2026-08-09 20:15:34.476221
656,186,A,It should be ready this afternoon.,t,1,2026-08-09 20:15:34.476221
657,186,B,The order is for office supplies.,f,2,2026-08-09 20:15:34.476221
658,186,C,I ordered it online.,f,3,2026-08-09 20:15:34.476221
659,187,A,The airport is about twenty miles away.,f,1,2026-08-09 20:15:34.476221
660,187,B,James said he would.,t,2,2026-08-09 20:15:34.476221
661,187,C,Our flight leaves at noon.,f,3,2026-08-09 20:15:34.476221
662,188,A,"Sure, there's a great Italian place nearby.",t,1,2026-08-09 20:15:34.476221
663,188,B,The restaurant opens at five.,f,2,2026-08-09 20:15:34.476221
664,188,C,I had lunch there yesterday.,f,3,2026-08-09 20:15:34.476221
665,189,A,The meeting is in Room 204.,f,1,2026-08-09 20:15:34.476221
666,189,B,About twenty minutes.,t,2,2026-08-09 20:15:34.476221
667,189,C,We discussed it yesterday.,f,3,2026-08-09 20:15:34.476221
668,190,A,I think they're in the top drawer.,t,1,2026-08-09 20:15:34.476221
669,190,B,The storage room is locked.,f,2,2026-08-09 20:15:34.476221
670,190,C,I opened the room yesterday.,f,3,2026-08-09 20:15:34.476221
671,191,A,It's across from the bank.,f,1,2026-08-09 20:15:34.476221
672,191,B,I need to mail a package.,t,2,2026-08-09 20:15:34.476221
673,191,C,It closes at five.,f,3,2026-08-09 20:15:34.476221
674,192,A,"Not yet, we're still looking at venues.",t,1,2026-08-09 20:15:34.476221
675,192,B,The event is next month.,f,2,2026-08-09 20:15:34.476221
676,192,C,About two hundred people.,f,3,2026-08-09 20:15:34.476221
677,193,A,The files are confidential.,f,1,2026-08-09 20:15:34.476221
678,193,B,I moved them to the archive room.,t,2,2026-08-09 20:15:34.476221
679,193,C,They were created last year.,f,3,2026-08-09 20:15:34.476221
680,194,A,It was ordered last week.,f,1,2026-08-09 20:15:34.476221
1301,201,A,Preparing printer paper,t,1,2026-08-09 21:13:23.227169
1302,201,B,Changing the office supplies,f,2,2026-08-09 21:13:23.227169
1303,201,C,Visiting the copy room,f,3,2026-08-09 21:13:23.227169
1304,201,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1305,202,A,The main office,f,1,2026-08-09 21:13:23.227169
1306,202,B,the storage room,t,2,2026-08-09 21:13:23.227169
1307,202,C,the copy room,f,3,2026-08-09 21:13:23.227169
1308,202,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1309,203,A,this afternoon,t,1,2026-08-09 21:13:23.227169
1310,203,B,before lunch,f,2,2026-08-09 21:13:23.227169
1311,203,C,On Tuesday,f,3,2026-08-09 21:13:23.227169
1312,203,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1313,204,A,Preparing the sales meeting,t,1,2026-08-09 21:13:23.227169
1314,204,B,Changing the meeting schedule,f,2,2026-08-09 21:13:23.227169
1315,204,C,Visiting the main conference room,f,3,2026-08-09 21:13:23.227169
1316,204,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1317,205,A,The main office,f,1,2026-08-09 21:13:23.227169
1318,205,B,Room 204,t,2,2026-08-09 21:13:23.227169
1319,205,C,the main conference room,f,3,2026-08-09 21:13:23.227169
1320,205,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1321,206,A,tomorrow morning,t,1,2026-08-09 21:13:23.227169
401,101,A,They arrived this morning.,f,1,2026-08-09 20:15:34.476221
402,101,B,On Wednesday afternoon.,t,2,2026-08-09 20:15:34.476221
403,101,C,In the computer room.,f,3,2026-08-09 20:15:34.476221
404,102,A,Ms. Carter is.,t,1,2026-08-09 20:15:34.476221
405,102,B,At three o'clock.,f,2,2026-08-09 20:15:34.476221
406,102,C,In the conference room.,f,3,2026-08-09 20:15:34.476221
407,103,A,About twenty pages.,f,1,2026-08-09 20:15:34.476221
408,103,B,Mr. Brown printed them.,f,2,2026-08-09 20:15:34.476221
409,103,C,On the desk by the window.,t,3,2026-08-09 20:15:34.476221
410,104,A,Because the manager was ill.,t,1,2026-08-09 20:15:34.476221
411,104,B,In the main conference room.,f,2,2026-08-09 20:15:34.476221
412,104,C,It lasted about an hour.,f,3,2026-08-09 20:15:34.476221
413,105,A,At the convention center.,f,1,2026-08-09 20:15:34.476221
414,105,B,About fifty people.,t,2,2026-08-09 20:15:34.476221
415,105,C,Next Monday.,f,3,2026-08-09 20:15:34.476221
416,106,A,"Yes, I sent it yesterday.",t,1,2026-08-09 20:15:34.476221
417,106,B,The client is in Chicago.,f,2,2026-08-09 20:15:34.476221
418,106,C,It was about five hundred dollars.,f,3,2026-08-09 20:15:34.476221
419,107,A,From platform six.,f,1,2026-08-09 20:15:34.476221
420,107,B,It takes about two hours.,f,2,2026-08-09 20:15:34.476221
421,107,C,At 8:45.,t,3,2026-08-09 20:15:34.476221
422,108,A,"Sure, give me a minute.",t,1,2026-08-09 20:15:34.476221
423,108,B,The table is made of wood.,f,2,2026-08-09 20:15:34.476221
424,108,C,It is in the dining room.,f,3,2026-08-09 20:15:34.476221
1322,206,B,Thursday afternoon,f,2,2026-08-09 21:13:23.227169
1323,206,C,On Wednesday,f,3,2026-08-09 21:13:23.227169
1324,206,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1325,207,A,Preparing a hotel room,t,1,2026-08-09 21:13:23.227169
1326,207,B,Changing the business trip,f,2,2026-08-09 21:13:23.227169
1327,207,C,Visiting the airport counter,f,3,2026-08-09 21:13:23.227169
1328,207,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1329,208,A,The main office,f,1,2026-08-09 21:13:23.227169
1330,208,B,the downtown hotel,t,2,2026-08-09 21:13:23.227169
1331,208,C,the airport counter,f,3,2026-08-09 21:13:23.227169
1332,208,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1333,209,A,Friday evening,t,1,2026-08-09 21:13:23.227169
1334,209,B,Sunday morning,f,2,2026-08-09 21:13:23.227169
1335,209,C,On Thursday,f,3,2026-08-09 21:13:23.227169
1336,209,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1337,210,A,Preparing a dinner reservation,t,1,2026-08-09 21:13:23.227169
1338,210,B,Changing the restaurant reservation,f,2,2026-08-09 21:13:23.227169
1339,210,C,Visiting the café downstairs,f,3,2026-08-09 21:13:23.227169
1340,210,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1341,211,A,The main office,f,1,2026-08-09 21:13:23.227169
1342,211,B,the Italian restaurant,t,2,2026-08-09 21:13:23.227169
1343,211,C,the café downstairs,f,3,2026-08-09 21:13:23.227169
1344,211,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1345,212,A,seven o'clock,t,1,2026-08-09 21:13:23.227169
1346,212,B,twelve thirty,f,2,2026-08-09 21:13:23.227169
1347,212,C,On Friday,f,3,2026-08-09 21:13:23.227169
1348,212,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1349,213,A,Preparing train tickets,t,1,2026-08-09 21:13:23.227169
1350,213,B,Changing the train travel,f,2,2026-08-09 21:13:23.227169
1351,213,C,Visiting the ticket office,f,3,2026-08-09 21:13:23.227169
1352,213,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1353,214,A,The main office,f,1,2026-08-09 21:13:23.227169
1354,214,B,the station,t,2,2026-08-09 21:13:23.227169
1355,214,C,the ticket office,f,3,2026-08-09 21:13:23.227169
1356,214,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1357,215,A,Saturday morning,t,1,2026-08-09 21:13:23.227169
1358,215,B,Monday evening,f,2,2026-08-09 21:13:23.227169
1359,215,C,On Monday,f,3,2026-08-09 21:13:23.227169
1360,215,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1361,216,A,Preparing conference registration,t,1,2026-08-09 21:13:23.227169
1362,216,B,Changing the conference,f,2,2026-08-09 21:13:23.227169
1363,216,C,Visiting the registration desk,f,3,2026-08-09 21:13:23.227169
1364,216,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1365,217,A,The main office,f,1,2026-08-09 21:13:23.227169
1366,217,B,the convention center,t,2,2026-08-09 21:13:23.227169
1367,217,C,the registration desk,f,3,2026-08-09 21:13:23.227169
1368,217,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1369,218,A,next Monday,t,1,2026-08-09 21:13:23.227169
1370,218,B,Tuesday,f,2,2026-08-09 21:13:23.227169
1371,218,C,On Tuesday,f,3,2026-08-09 21:13:23.227169
1372,218,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1373,219,A,Preparing a replacement order,t,1,2026-08-09 21:13:23.227169
