id,test_id,part,title,passage,image_url,audio_url,display_order,group_type,audio_start_time,audio_end_time,knowledge
2018,20,5,Question 107,,,,7,READING,,,Part 5: verb tenses
2019,20,5,Question 108,,,,8,READING,,,Part 5: articles
2020,20,5,Question 109,,,,9,READING,,,Part 5: pronouns
2021,20,5,Question 110,,,,10,READING,,,Part 5: conjunctions
2022,20,5,Question 111,,,,11,READING,,,Part 5: prepositions
2023,20,5,Question 112,,,,12,READING,,,Part 5: verb tenses
2024,20,5,Question 113,,,,13,READING,,,Part 5: articles
2025,20,5,Question 114,,,,14,READING,,,Part 5: pronouns
2026,20,5,Question 115,,,,15,READING,,,Part 5: conjunctions
2027,20,5,Question 116,,,,16,READING,,,Part 5: prepositions
2028,20,5,Question 117,,,,17,READING,,,Part 5: verb tenses
2029,20,5,Question 118,,,,18,READING,,,Part 5: articles
2030,20,5,Question 119,,,,19,READING,,,Part 5: pronouns
2031,20,5,Question 120,,,,20,READING,,,Part 5: conjunctions
2032,20,5,Question 121,,,,21,READING,,,Part 5: prepositions
2033,20,5,Question 122,,,,22,READING,,,Part 5: verb tenses
2034,20,5,Question 123,,,,23,READING,,,Part 5: articles
2035,20,5,Question 124,,,,24,READING,,,Part 5: pronouns
2036,20,5,Question 125,,,,25,READING,,,Part 5: conjunctions
2037,20,5,Question 126,,,,26,READING,,,Part 5: prepositions
2038,20,5,Question 127,,,,27,READING,,,Part 5: verb tenses
2039,20,5,Question 128,,,,28,READING,,,Part 5: articles
2040,20,5,Question 129,,,,29,READING,,,Part 5: pronouns
2041,20,5,Question 130,,,,30,READING,,,Part 5: conjunctions
2042,20,6,,"EMAIL

This email concerns important matter 72.
Please review and respond accordingly.

Management",,,1,READING,,,Part 6: Text Completion
2043,20,6,,"MEMO

This memo concerns important matter 73.
Please review and respond accordingly.

Management",,,2,READING,,,Part 6: Text Completion
2044,20,6,,"NOTICE

This notice concerns important matter 74.
Please review and respond accordingly.

Management",,,3,READING,,,Part 6: Text Completion
2045,20,6,,"TRAINING

This training concerns important matter 75.
Please review and respond accordingly.

Management",,,4,READING,,,Part 6: Text Completion
2046,20,7,,"EMAIL

This email contains information regarding the project deadline.
Please read carefully for details.

Company Name",,,1,READING,,,Part 7: Reading Comprehension
2047,20,7,,"NOTICE

This notice contains information about the client meeting.
Please read carefully for details.

Company Name",,,2,READING,,,Part 7: Reading Comprehension
2048,20,7,,"ADVERTISEMENT

This advertisement contains information concerning the budget approval.
Please read carefully for details.

Company Name",,,3,READING,,,Part 7: Reading Comprehension
2049,20,7,,"SCHEDULE

This schedule contains information regarding the schedule change.
Please read carefully for details.

Company Name",,,4,READING,,,Part 7: Reading Comprehension
2050,20,7,,"INVOICE

This invoice contains information about the contract renewal.
Please read carefully for details.

Company Name",,,5,READING,,,Part 7: Reading Comprehension
2051,20,7,,"EMAIL

This email contains information regarding the product launch.
Please read carefully for details.

Company Name",,,6,READING,,,Part 7: Reading Comprehension
2230,22,5,Question 113,,,,13,READING,,,Part 5: articles
2052,20,7,,"NOTICE

This notice contains information about the team training.
Please read carefully for details.

Company Name",,,7,READING,,,Part 7: Reading Comprehension
2053,20,7,,"ADVERTISEMENT

This advertisement contains information concerning the security update.
Please read carefully for details.

Company Name",,,8,READING,,,Part 7: Reading Comprehension
2054,20,7,,"SCHEDULE

This schedule contains information regarding the system upgrade.
Please read carefully for details.

Company Name",,,9,READING,,,Part 7: Reading Comprehension
2055,20,7,,"INVOICE

This invoice contains information about the policy change.
Please read carefully for details.

Company Name",,,10,READING,,,Part 7: Reading Comprehension
2056,20,7,,"EMAIL

This email contains information regarding the office relocation.
Please read carefully for details.

Company Name",,,11,READING,,,Part 7: Reading Comprehension
2057,20,7,,"NOTICE

This notice contains information about the holiday schedule.
Please read carefully for details.

Company Name",,,12,READING,,,Part 7: Reading Comprehension
2058,20,7,,"ADVERTISEMENT

This advertisement contains information concerning the salary review.
Please read carefully for details.

Company Name",,,13,READING,,,Part 7: Reading Comprehension
2059,20,7,,"SCHEDULE

This schedule contains information regarding the new procedure.
Please read carefully for details.

Company Name",,,14,READING,,,Part 7: Reading Comprehension
2060,20,7,,"INVOICE

This invoice contains information about the equipment order.
Please read carefully for details.

Company Name",,,15,READING,,,Part 7: Reading Comprehension
2061,21,1,,,images/test020/part01/test020_part01_q001.jpg,audio/test020/part01/test020_part01_group001.mp3,1,IMAGE,0,25,Part 1: Photographs
2062,21,1,,,images/test020/part01/test020_part01_q002.jpg,audio/test020/part01/test020_part01_group002.mp3,2,IMAGE,25,50,Part 1: Photographs
2063,21,1,,,images/test020/part01/test020_part01_q003.jpg,audio/test020/part01/test020_part01_group003.mp3,3,IMAGE,50,75,Part 1: Photographs
2064,21,1,,,images/test020/part01/test020_part01_q004.jpg,audio/test020/part01/test020_part01_group004.mp3,4,IMAGE,75,100,Part 1: Photographs
2065,21,1,,,images/test020/part01/test020_part01_q005.jpg,audio/test020/part01/test020_part01_group005.mp3,5,IMAGE,100,125,Part 1: Photographs
2066,21,1,,,images/test020/part01/test020_part01_q006.jpg,audio/test020/part01/test020_part01_group006.mp3,6,IMAGE,125,150,Part 1: Photographs
2067,21,2,,,,audio/test020/part02/test020_part02_group007.mp3,1,AUDIO,120,140,Part 2: Question-Response
2068,21,2,,,,audio/test020/part02/test020_part02_group008.mp3,2,AUDIO,140,160,Part 2: Question-Response
2069,21,2,,,,audio/test020/part02/test020_part02_group009.mp3,3,AUDIO,160,180,Part 2: Question-Response
2070,21,2,,,,audio/test020/part02/test020_part02_group010.mp3,4,AUDIO,180,200,Part 2: Question-Response
2071,21,2,,,,audio/test020/part02/test020_part02_group011.mp3,5,AUDIO,200,220,Part 2: Question-Response
2072,21,2,,,,audio/test020/part02/test020_part02_group012.mp3,6,AUDIO,220,240,Part 2: Question-Response
2073,21,2,,,,audio/test020/part02/test020_part02_group013.mp3,7,AUDIO,240,260,Part 2: Question-Response
2074,21,2,,,,audio/test020/part02/test020_part02_group014.mp3,8,AUDIO,260,280,Part 2: Question-Response
2075,21,2,,,,audio/test020/part02/test020_part02_group015.mp3,9,AUDIO,280,300,Part 2: Question-Response
2076,21,2,,,,audio/test020/part02/test020_part02_group016.mp3,10,AUDIO,300,320,Part 2: Question-Response
2077,21,2,,,,audio/test020/part02/test020_part02_group017.mp3,11,AUDIO,320,340,Part 2: Question-Response
2078,21,2,,,,audio/test020/part02/test020_part02_group018.mp3,12,AUDIO,340,360,Part 2: Question-Response
2079,21,2,,,,audio/test020/part02/test020_part02_group019.mp3,13,AUDIO,360,380,Part 2: Question-Response
2080,21,2,,,,audio/test020/part02/test020_part02_group020.mp3,14,AUDIO,380,400,Part 2: Question-Response
2081,21,2,,,,audio/test020/part02/test020_part02_group021.mp3,15,AUDIO,400,420,Part 2: Question-Response
2082,21,2,,,,audio/test020/part02/test020_part02_group022.mp3,16,AUDIO,420,440,Part 2: Question-Response
2083,21,2,,,,audio/test020/part02/test020_part02_group023.mp3,17,AUDIO,440,460,Part 2: Question-Response
2084,21,2,,,,audio/test020/part02/test020_part02_group024.mp3,18,AUDIO,460,480,Part 2: Question-Response
2085,21,2,,,,audio/test020/part02/test020_part02_group025.mp3,19,AUDIO,480,500,Part 2: Question-Response
2086,21,2,,,,audio/test020/part02/test020_part02_group026.mp3,20,AUDIO,500,520,Part 2: Question-Response
2087,21,2,,,,audio/test020/part02/test020_part02_group027.mp3,21,AUDIO,520,540,Part 2: Question-Response
2088,21,2,,,,audio/test020/part02/test020_part02_group028.mp3,22,AUDIO,540,560,Part 2: Question-Response
2089,21,2,,,,audio/test020/part02/test020_part02_group029.mp3,23,AUDIO,560,580,Part 2: Question-Response
2090,21,2,,,,audio/test020/part02/test020_part02_group030.mp3,24,AUDIO,580,600,Part 2: Question-Response
2091,21,2,,,,audio/test020/part02/test020_part02_group031.mp3,25,AUDIO,600,620,Part 2: Question-Response
2092,21,3,,"Man: How is the team collaboration 247 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group001.mp3,1,AUDIO,0,70,Part 3: Conversations
2093,21,3,,"Man: How is the budget approval 248 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group002.mp3,2,AUDIO,70,140,Part 3: Conversations
2094,21,3,,"Man: How is the product launch 249 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group003.mp3,3,AUDIO,140,210,Part 3: Conversations
2095,21,3,,"Man: How is the project deadline 250 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group004.mp3,4,AUDIO,210,280,Part 3: Conversations
2231,22,5,Question 114,,,,14,READING,,,Part 5: pronouns
2096,21,3,,"Man: How is the client meeting 251 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group005.mp3,5,AUDIO,280,350,Part 3: Conversations
2097,21,3,,"Man: How is the team collaboration 252 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group006.mp3,6,AUDIO,350,420,Part 3: Conversations
2098,21,3,,"Man: How is the budget approval 253 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group007.mp3,7,AUDIO,420,490,Part 3: Conversations
2099,21,3,,"Man: How is the product launch 254 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group008.mp3,8,AUDIO,490,560,Part 3: Conversations
2100,21,3,,"Man: How is the project deadline 255 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group009.mp3,9,AUDIO,560,630,Part 3: Conversations
2101,21,3,,"Man: How is the client meeting 256 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group010.mp3,10,AUDIO,630,700,Part 3: Conversations
2102,21,3,,"Man: How is the team collaboration 257 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group011.mp3,11,AUDIO,700,770,Part 3: Conversations
2103,21,3,,"Man: How is the budget approval 258 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group012.mp3,12,AUDIO,770,840,Part 3: Conversations
2104,21,3,,"Man: How is the product launch 259 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test020/part03/test020_part03_group013.mp3,13,AUDIO,840,910,Part 3: Conversations
2105,21,4,,Attention passengers. We have a flight departure announcement for flight 190. Please proceed to gate 11.,,audio/test020/part04/test020_part04_group001.mp3,1,AUDIO,0,70,Part 4: Talks
2106,21,4,,Attention passengers. We have a weather alert announcement for flight 191. Please proceed to gate 12.,,audio/test020/part04/test020_part04_group002.mp3,2,AUDIO,70,140,Part 4: Talks
2107,21,4,,Attention passengers. We have a facility update announcement for flight 192. Please proceed to gate 13.,,audio/test020/part04/test020_part04_group003.mp3,3,AUDIO,140,210,Part 4: Talks
2108,21,4,,Attention passengers. We have a service change announcement for flight 193. Please proceed to gate 14.,,audio/test020/part04/test020_part04_group004.mp3,4,AUDIO,210,280,Part 4: Talks
2109,21,4,,Attention passengers. We have a safety notice announcement for flight 194. Please proceed to gate 15.,,audio/test020/part04/test020_part04_group005.mp3,5,AUDIO,280,350,Part 4: Talks
2110,21,4,,Attention passengers. We have a flight departure announcement for flight 195. Please proceed to gate 16.,,audio/test020/part04/test020_part04_group006.mp3,6,AUDIO,350,420,Part 4: Talks
2111,21,4,,Attention passengers. We have a weather alert announcement for flight 196. Please proceed to gate 17.,,audio/test020/part04/test020_part04_group007.mp3,7,AUDIO,420,490,Part 4: Talks
2112,21,4,,Attention passengers. We have a facility update announcement for flight 197. Please proceed to gate 18.,,audio/test020/part04/test020_part04_group008.mp3,8,AUDIO,490,560,Part 4: Talks
2113,21,4,,Attention passengers. We have a service change announcement for flight 198. Please proceed to gate 19.,,audio/test020/part04/test020_part04_group009.mp3,9,AUDIO,560,630,Part 4: Talks
2114,21,4,,Attention passengers. We have a safety notice announcement for flight 199. Please proceed to gate 20.,,audio/test020/part04/test020_part04_group010.mp3,10,AUDIO,630,700,Part 4: Talks
2115,21,5,Question 101,,,,1,READING,,,Part 5: prepositions
2116,21,5,Question 102,,,,2,READING,,,Part 5: verb tenses
2117,21,5,Question 103,,,,3,READING,,,Part 5: articles
2118,21,5,Question 104,,,,4,READING,,,Part 5: pronouns
2119,21,5,Question 105,,,,5,READING,,,Part 5: conjunctions
2120,21,5,Question 106,,,,6,READING,,,Part 5: prepositions
2121,21,5,Question 107,,,,7,READING,,,Part 5: verb tenses
2122,21,5,Question 108,,,,8,READING,,,Part 5: articles
2123,21,5,Question 109,,,,9,READING,,,Part 5: pronouns
2124,21,5,Question 110,,,,10,READING,,,Part 5: conjunctions
2125,21,5,Question 111,,,,11,READING,,,Part 5: prepositions
2126,21,5,Question 112,,,,12,READING,,,Part 5: verb tenses
2127,21,5,Question 113,,,,13,READING,,,Part 5: articles
2128,21,5,Question 114,,,,14,READING,,,Part 5: pronouns
2129,21,5,Question 115,,,,15,READING,,,Part 5: conjunctions
2130,21,5,Question 116,,,,16,READING,,,Part 5: prepositions
2131,21,5,Question 117,,,,17,READING,,,Part 5: verb tenses
2132,21,5,Question 118,,,,18,READING,,,Part 5: articles
2133,21,5,Question 119,,,,19,READING,,,Part 5: pronouns
2134,21,5,Question 120,,,,20,READING,,,Part 5: conjunctions
2135,21,5,Question 121,,,,21,READING,,,Part 5: prepositions
2136,21,5,Question 122,,,,22,READING,,,Part 5: verb tenses
2137,21,5,Question 123,,,,23,READING,,,Part 5: articles
2138,21,5,Question 124,,,,24,READING,,,Part 5: pronouns
2139,21,5,Question 125,,,,25,READING,,,Part 5: conjunctions
2140,21,5,Question 126,,,,26,READING,,,Part 5: prepositions
2141,21,5,Question 127,,,,27,READING,,,Part 5: verb tenses
2142,21,5,Question 128,,,,28,READING,,,Part 5: articles
2143,21,5,Question 129,,,,29,READING,,,Part 5: pronouns
2144,21,5,Question 130,,,,30,READING,,,Part 5: conjunctions
2145,21,6,,"EMAIL

This email concerns important matter 76.
Please review and respond accordingly.

Management",,,1,READING,,,Part 6: Text Completion
2146,21,6,,"MEMO

This memo concerns important matter 77.
Please review and respond accordingly.

Management",,,2,READING,,,Part 6: Text Completion
2147,21,6,,"NOTICE

This notice concerns important matter 78.
Please review and respond accordingly.

Management",,,3,READING,,,Part 6: Text Completion
2148,21,6,,"TRAINING

This training concerns important matter 79.
Please review and respond accordingly.

Management",,,4,READING,,,Part 6: Text Completion
2149,21,7,,"EMAIL

This email contains information regarding the project deadline.
Please read carefully for details.

Company Name",,,1,READING,,,Part 7: Reading Comprehension
2150,21,7,,"NOTICE

This notice contains information about the client meeting.
Please read carefully for details.

Company Name",,,2,READING,,,Part 7: Reading Comprehension
2151,21,7,,"ADVERTISEMENT

This advertisement contains information concerning the budget approval.
Please read carefully for details.

Company Name",,,3,READING,,,Part 7: Reading Comprehension
2152,21,7,,"SCHEDULE

This schedule contains information regarding the schedule change.
Please read carefully for details.

Company Name",,,4,READING,,,Part 7: Reading Comprehension
2153,21,7,,"INVOICE

This invoice contains information about the contract renewal.
Please read carefully for details.

Company Name",,,5,READING,,,Part 7: Reading Comprehension
2154,21,7,,"EMAIL

This email contains information regarding the product launch.
Please read carefully for details.

Company Name",,,6,READING,,,Part 7: Reading Comprehension
2155,21,7,,"NOTICE

This notice contains information about the team training.
Please read carefully for details.

Company Name",,,7,READING,,,Part 7: Reading Comprehension
2156,21,7,,"ADVERTISEMENT

This advertisement contains information concerning the security update.
Please read carefully for details.

Company Name",,,8,READING,,,Part 7: Reading Comprehension
2157,21,7,,"SCHEDULE

This schedule contains information regarding the system upgrade.
Please read carefully for details.

Company Name",,,9,READING,,,Part 7: Reading Comprehension
2158,21,7,,"INVOICE

This invoice contains information about the policy change.
Please read carefully for details.

Company Name",,,10,READING,,,Part 7: Reading Comprehension
2159,21,7,,"EMAIL

This email contains information regarding the office relocation.
Please read carefully for details.

Company Name",,,11,READING,,,Part 7: Reading Comprehension
2160,21,7,,"NOTICE

This notice contains information about the holiday schedule.
Please read carefully for details.

Company Name",,,12,READING,,,Part 7: Reading Comprehension
2161,21,7,,"ADVERTISEMENT

This advertisement contains information concerning the salary review.
Please read carefully for details.

Company Name",,,13,READING,,,Part 7: Reading Comprehension
2162,21,7,,"SCHEDULE

This schedule contains information regarding the new procedure.
Please read carefully for details.

Company Name",,,14,READING,,,Part 7: Reading Comprehension
2163,21,7,,"INVOICE

This invoice contains information about the equipment order.
Please read carefully for details.

Company Name",,,15,READING,,,Part 7: Reading Comprehension
2164,22,1,,,images/test021/part01/test021_part01_q001.jpg,audio/test021/part01/test021_part01_group001.mp3,1,IMAGE,0,25,Part 1: Photographs
2165,22,1,,,images/test021/part01/test021_part01_q002.jpg,audio/test021/part01/test021_part01_group002.mp3,2,IMAGE,25,50,Part 1: Photographs
2166,22,1,,,images/test021/part01/test021_part01_q003.jpg,audio/test021/part01/test021_part01_group003.mp3,3,IMAGE,50,75,Part 1: Photographs
2167,22,1,,,images/test021/part01/test021_part01_q004.jpg,audio/test021/part01/test021_part01_group004.mp3,4,IMAGE,75,100,Part 1: Photographs
2168,22,1,,,images/test021/part01/test021_part01_q005.jpg,audio/test021/part01/test021_part01_group005.mp3,5,IMAGE,100,125,Part 1: Photographs
2169,22,1,,,images/test021/part01/test021_part01_q006.jpg,audio/test021/part01/test021_part01_group006.mp3,6,IMAGE,125,150,Part 1: Photographs
2170,22,2,,,,audio/test021/part02/test021_part02_group007.mp3,1,AUDIO,120,140,Part 2: Question-Response
2171,22,2,,,,audio/test021/part02/test021_part02_group008.mp3,2,AUDIO,140,160,Part 2: Question-Response
2172,22,2,,,,audio/test021/part02/test021_part02_group009.mp3,3,AUDIO,160,180,Part 2: Question-Response
2173,22,2,,,,audio/test021/part02/test021_part02_group010.mp3,4,AUDIO,180,200,Part 2: Question-Response
2174,22,2,,,,audio/test021/part02/test021_part02_group011.mp3,5,AUDIO,200,220,Part 2: Question-Response
2175,22,2,,,,audio/test021/part02/test021_part02_group012.mp3,6,AUDIO,220,240,Part 2: Question-Response
2176,22,2,,,,audio/test021/part02/test021_part02_group013.mp3,7,AUDIO,240,260,Part 2: Question-Response
2177,22,2,,,,audio/test021/part02/test021_part02_group014.mp3,8,AUDIO,260,280,Part 2: Question-Response
2178,22,2,,,,audio/test021/part02/test021_part02_group015.mp3,9,AUDIO,280,300,Part 2: Question-Response
2179,22,2,,,,audio/test021/part02/test021_part02_group016.mp3,10,AUDIO,300,320,Part 2: Question-Response
2180,22,2,,,,audio/test021/part02/test021_part02_group017.mp3,11,AUDIO,320,340,Part 2: Question-Response
2181,22,2,,,,audio/test021/part02/test021_part02_group018.mp3,12,AUDIO,340,360,Part 2: Question-Response
2182,22,2,,,,audio/test021/part02/test021_part02_group019.mp3,13,AUDIO,360,380,Part 2: Question-Response
2183,22,2,,,,audio/test021/part02/test021_part02_group020.mp3,14,AUDIO,380,400,Part 2: Question-Response
2184,22,2,,,,audio/test021/part02/test021_part02_group021.mp3,15,AUDIO,400,420,Part 2: Question-Response
2185,22,2,,,,audio/test021/part02/test021_part02_group022.mp3,16,AUDIO,420,440,Part 2: Question-Response
2186,22,2,,,,audio/test021/part02/test021_part02_group023.mp3,17,AUDIO,440,460,Part 2: Question-Response
2187,22,2,,,,audio/test021/part02/test021_part02_group024.mp3,18,AUDIO,460,480,Part 2: Question-Response
2188,22,2,,,,audio/test021/part02/test021_part02_group025.mp3,19,AUDIO,480,500,Part 2: Question-Response
2189,22,2,,,,audio/test021/part02/test021_part02_group026.mp3,20,AUDIO,500,520,Part 2: Question-Response
2191,22,2,,,,audio/test021/part02/test021_part02_group028.mp3,22,AUDIO,540,560,Part 2: Question-Response
2192,22,2,,,,audio/test021/part02/test021_part02_group029.mp3,23,AUDIO,560,580,Part 2: Question-Response
2193,22,2,,,,audio/test021/part02/test021_part02_group030.mp3,24,AUDIO,580,600,Part 2: Question-Response
2194,22,2,,,,audio/test021/part02/test021_part02_group031.mp3,25,AUDIO,600,620,Part 2: Question-Response
2195,22,3,,"Man: How is the project deadline 260 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group001.mp3,1,AUDIO,0,70,Part 3: Conversations
2196,22,3,,"Man: How is the client meeting 261 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group002.mp3,2,AUDIO,70,140,Part 3: Conversations
2197,22,3,,"Man: How is the team collaboration 262 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group003.mp3,3,AUDIO,140,210,Part 3: Conversations
2198,22,3,,"Man: How is the budget approval 263 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group004.mp3,4,AUDIO,210,280,Part 3: Conversations
2199,22,3,,"Man: How is the product launch 264 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group005.mp3,5,AUDIO,280,350,Part 3: Conversations
2200,22,3,,"Man: How is the project deadline 265 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group006.mp3,6,AUDIO,350,420,Part 3: Conversations
2201,22,3,,"Man: How is the client meeting 266 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group007.mp3,7,AUDIO,420,490,Part 3: Conversations
2202,22,3,,"Man: How is the team collaboration 267 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group008.mp3,8,AUDIO,490,560,Part 3: Conversations
2203,22,3,,"Man: How is the budget approval 268 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group009.mp3,9,AUDIO,560,630,Part 3: Conversations
2204,22,3,,"Man: How is the product launch 269 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group010.mp3,10,AUDIO,630,700,Part 3: Conversations
2205,22,3,,"Man: How is the project deadline 270 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group011.mp3,11,AUDIO,700,770,Part 3: Conversations
2206,22,3,,"Man: How is the client meeting 271 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group012.mp3,12,AUDIO,770,840,Part 3: Conversations
2207,22,3,,"Man: How is the team collaboration 272 progressing?
Woman: It's on track for completion.
Man: What are the next steps?
Woman: We need to finalize the report.",,audio/test021/part03/test021_part03_group013.mp3,13,AUDIO,840,910,Part 3: Conversations
2208,22,4,,Attention passengers. We have a flight departure announcement for flight 200. Please proceed to gate 1.,,audio/test021/part04/test021_part04_group001.mp3,1,AUDIO,0,70,Part 4: Talks
2209,22,4,,Attention passengers. We have a weather alert announcement for flight 201. Please proceed to gate 2.,,audio/test021/part04/test021_part04_group002.mp3,2,AUDIO,70,140,Part 4: Talks
2210,22,4,,Attention passengers. We have a facility update announcement for flight 202. Please proceed to gate 3.,,audio/test021/part04/test021_part04_group003.mp3,3,AUDIO,140,210,Part 4: Talks
2211,22,4,,Attention passengers. We have a service change announcement for flight 203. Please proceed to gate 4.,,audio/test021/part04/test021_part04_group004.mp3,4,AUDIO,210,280,Part 4: Talks
2212,22,4,,Attention passengers. We have a safety notice announcement for flight 204. Please proceed to gate 5.,,audio/test021/part04/test021_part04_group005.mp3,5,AUDIO,280,350,Part 4: Talks
2213,22,4,,Attention passengers. We have a flight departure announcement for flight 205. Please proceed to gate 6.,,audio/test021/part04/test021_part04_group006.mp3,6,AUDIO,350,420,Part 4: Talks
2214,22,4,,Attention passengers. We have a weather alert announcement for flight 206. Please proceed to gate 7.,,audio/test021/part04/test021_part04_group007.mp3,7,AUDIO,420,490,Part 4: Talks
2215,22,4,,Attention passengers. We have a facility update announcement for flight 207. Please proceed to gate 8.,,audio/test021/part04/test021_part04_group008.mp3,8,AUDIO,490,560,Part 4: Talks
2216,22,4,,Attention passengers. We have a service change announcement for flight 208. Please proceed to gate 9.,,audio/test021/part04/test021_part04_group009.mp3,9,AUDIO,560,630,Part 4: Talks
2217,22,4,,Attention passengers. We have a safety notice announcement for flight 209. Please proceed to gate 10.,,audio/test021/part04/test021_part04_group010.mp3,10,AUDIO,630,700,Part 4: Talks
2218,22,5,Question 101,,,,1,READING,,,Part 5: prepositions
2219,22,5,Question 102,,,,2,READING,,,Part 5: verb tenses
2220,22,5,Question 103,,,,3,READING,,,Part 5: articles
2221,22,5,Question 104,,,,4,READING,,,Part 5: pronouns
2222,22,5,Question 105,,,,5,READING,,,Part 5: conjunctions
2223,22,5,Question 106,,,,6,READING,,,Part 5: prepositions
2224,22,5,Question 107,,,,7,READING,,,Part 5: verb tenses
2225,22,5,Question 108,,,,8,READING,,,Part 5: articles
2226,22,5,Question 109,,,,9,READING,,,Part 5: pronouns
2227,22,5,Question 110,,,,10,READING,,,Part 5: conjunctions
2228,22,5,Question 111,,,,11,READING,,,Part 5: prepositions
2229,22,5,Question 112,,,,12,READING,,,Part 5: verb tenses
2233,22,5,Question 116,,,,16,READING,,,Part 5: prepositions
2234,22,5,Question 117,,,,17,READING,,,Part 5: verb tenses
2235,22,5,Question 118,,,,18,READING,,,Part 5: articles
2236,22,5,Question 119,,,,19,READING,,,Part 5: pronouns
2237,22,5,Question 120,,,,20,READING,,,Part 5: conjunctions
2238,22,5,Question 121,,,,21,READING,,,Part 5: prepositions
2239,22,5,Question 122,,,,22,READING,,,Part 5: verb tenses
2240,22,5,Question 123,,,,23,READING,,,Part 5: articles
2241,22,5,Question 124,,,,24,READING,,,Part 5: pronouns
2242,22,5,Question 125,,,,25,READING,,,Part 5: conjunctions
2243,22,5,Question 126,,,,26,READING,,,Part 5: prepositions
2244,22,5,Question 127,,,,27,READING,,,Part 5: verb tenses
2245,22,5,Question 128,,,,28,READING,,,Part 5: articles
2246,22,5,Question 129,,,,29,READING,,,Part 5: pronouns
2247,22,5,Question 130,,,,30,READING,,,Part 5: conjunctions
2248,22,6,,"EMAIL

This email concerns important matter 80.
Please review and respond accordingly.

Management",,,1,READING,,,Part 6: Text Completion
2249,22,6,,"MEMO

This memo concerns important matter 81.
Please review and respond accordingly.

Management",,,2,READING,,,Part 6: Text Completion
2250,22,6,,"NOTICE

This notice concerns important matter 82.
Please review and respond accordingly.

Management",,,3,READING,,,Part 6: Text Completion
2251,22,6,,"TRAINING

This training concerns important matter 83.
Please review and respond accordingly.

Management",,,4,READING,,,Part 6: Text Completion
2252,22,7,,"EMAIL

This email contains information regarding the project deadline.
Please read carefully for details.

Company Name",,,1,READING,,,Part 7: Reading Comprehension
2253,22,7,,"NOTICE

This notice contains information about the client meeting.
Please read carefully for details.

Company Name",,,2,READING,,,Part 7: Reading Comprehension
2254,22,7,,"ADVERTISEMENT

This advertisement contains information concerning the budget approval.
Please read carefully for details.

Company Name",,,3,READING,,,Part 7: Reading Comprehension
