id,question_id,option_label,option_text,display_order
16563,4203,A,The person is building recognition.,1
16564,4203,B,The person is developing awareness.,2
16565,4203,C,The person is increasing visibility.,3
16566,4204,A,The person is maintaining consistency.,1
16567,4204,B,The person is ensuring alignment.,2
16568,4204,C,The person is upholding standards.,3
16569,4205,A,The person is producing materials.,1
16570,4205,B,The person is designing assets.,2
16571,4205,D,The person is creating collateral.,4
16572,4206,A,The person is defining market placement.,1
16573,4206,B,The person is establishing position.,2
16574,4206,D,The person is managing positioning.,4
16575,4207,A,Wait until Monday,1
16576,4207,B,Ask for extension,2
16577,4207,C,Submit by Friday,3
16578,4207,D,Cancel project,4
16579,4208,A,2 hours,1
16580,4208,B,All day,2
16581,4208,C,45 minutes,3
16582,4208,D,10 minutes,4
16583,4209,A,Out of stock,1
16584,4209,B,Pre-order only,2
16585,4209,C,Limited quantity,3
16586,4209,D,50 in stock,4
16587,4210,A,$150 per month,1
16588,4210,B,Free,2
16589,4210,C,$500 per year,3
16590,4210,D,Pay per use,4
16591,4211,A,I'm too busy,1
16592,4211,B,Ask someone else,2
16593,4211,C,"Yes, immediately",3
16594,4211,D,Not my responsibility,4
16595,4212,A,Exact time,1
16596,4212,B,15 minutes early,2
16597,4212,C,Whenever,3
16598,4212,D,Don't come,4
16599,4213,A,Not yet,1
16600,4213,B,Need more time,2
16601,4213,C,Cancelled,3
16602,4213,D,On your desk,4
16603,4214,A,Over 100,1
16604,4214,B,Just a few,2
16605,4214,C,25 participants,3
16606,4214,D,Nobody,4
16607,4215,A,Street only,1
16608,4215,B,Visitor lot,2
16609,4215,C,No parking,3
16610,4215,D,Valet,4
16611,4216,A,Formal,1
16612,4216,B,Casual,2
16613,4216,C,Costume,3
16614,4216,D,Business casual,4
16615,4217,A,No need,1
16616,4217,B,Optional,2
16617,4217,C,"Yes, for presentation",3
16618,4217,D,Tablets only,4
16619,4218,A,Side entrance,1
16620,4218,B,Back door,2
16621,4218,C,Roof access,3
16622,4218,D,Main entrance with ID,4
16623,4219,A,9 PM weekdays,1
16624,4219,B,6 PM,2
16625,4219,C,24 hours,3
16626,4219,D,Closed today,4
16627,4220,A,No discount,1
16628,4220,B,10% off members,2
16629,4220,C,Seasonal sale,3
16630,4220,D,Student discount,4
16631,4221,A,"Yes, call to reschedule",1
16632,4221,B,"No, fixed time",2
16633,4221,C,Maybe later,3
16634,4221,D,Cancel instead,4
16635,4222,A,Full service with support,1
16636,4222,B,Basic service only,2
16637,4222,C,Premium features,3
16638,4222,D,Nothing included,4
16639,4223,A,Call 1-800-555-1234,1
16640,4223,B,Email support,2
16641,4223,C,Use the app,3
16642,4223,D,No support,4
16643,4224,A,2 years remaining,1
16644,4224,B,Expired last month,2
16645,4224,C,Lifetime warranty,3
16646,4224,D,No warranty,4
16647,4225,A,Cash only,1
16648,4225,B,Credit cards and cash,2
16649,4225,C,All major cards,3
16650,4225,D,Cryptocurrency,4
16651,4226,A,No refunds,1
16652,4226,B,Within 30 days,2
16653,4226,C,Store credit only,3
16654,4226,D,Partial refund,4
16655,4227,A,One year from purchase,1
16656,4227,B,Lifetime warranty,2
16657,4227,C,6 months,3
16658,4227,D,No warranty,4
16659,4228,A,Paid service,1
16660,4228,B,DIY only,2
16661,4228,C,Free installation,3
16662,4228,D,No installation,4
16663,4229,A,No,1
16664,4229,B,Partially eco-friendly,2
16665,4229,C,Made from recycled materials,3
16666,4229,D,Unknown,4
16667,4230,A,Online tracking available,1
16668,4230,B,No tracking,2
16669,4230,C,Email updates only,3
16670,4230,D,Call for status,4
16671,4231,A,3-5 business days,1
16672,4231,B,Next day delivery,2
16673,4231,C,2 weeks,3
16674,4231,D,Same day,4
16675,4232,A,Delayed,1
16676,4232,B,On track,2
16677,4232,C,Cancelled,3
16678,4232,D,Behind schedule,4
16679,4233,A,Start over,1
16680,4233,B,Cancel it,2
16681,4233,C,Delay it,3
16682,4233,D,Finalize the report,4
16683,4234,A,The client,1
16684,4234,B,Management,2
16685,4234,C,External consultants,3
16686,4234,D,The team,4
16687,4235,A,On track,1
16688,4235,B,Delayed,2
16689,4235,C,Cancelled,3
16690,4235,D,Behind schedule,4
16691,4236,A,Start over,1
16692,4236,B,Finalize the report,2
16693,4236,C,Cancel it,3
16694,4236,D,Delay it,4
16695,4237,A,The client,1
16696,4237,B,The team,2
16697,4237,C,Management,3
16698,4237,D,External consultants,4
16699,4238,A,On track,1
16700,4238,B,Delayed,2
16701,4238,C,Cancelled,3
16702,4238,D,Behind schedule,4
16703,4239,A,Start over,1
16704,4239,B,Finalize the report,2
16705,4239,C,Cancel it,3
16706,4239,D,Delay it,4
16707,4240,A,The team,1
16708,4240,B,The client,2
16709,4240,C,Management,3
16710,4240,D,External consultants,4
16711,4241,A,Delayed,1
16712,4241,B,Cancelled,2
16713,4241,C,On track,3
16714,4241,D,Behind schedule,4
16715,4242,A,Start over,1
16716,4242,B,Finalize the report,2
16717,4242,C,Cancel it,3
16718,4242,D,Delay it,4
16719,4243,A,The client,1
16720,4243,B,The team,2
16721,4243,C,Management,3
16722,4243,D,External consultants,4
16723,4244,A,Delayed,1
16724,4244,B,Cancelled,2
16725,4244,C,Behind schedule,3
16726,4244,D,On track,4
16727,4245,A,Start over,1
16728,4245,B,Finalize the report,2
16729,4245,C,Cancel it,3
16730,4245,D,Delay it,4
16731,4246,A,The team,1
16732,4246,B,The client,2
16733,4246,C,Management,3
16734,4246,D,External consultants,4
16735,4247,A,Delayed,1
16736,4247,B,On track,2
16737,4247,C,Cancelled,3
16738,4247,D,Behind schedule,4
16739,4248,A,Start over,1
16740,4248,B,Cancel it,2
16741,4248,C,Delay it,3
16742,4248,D,Finalize the report,4
16743,4249,A,The team,1
16744,4249,B,The client,2
16745,4249,C,Management,3
16746,4249,D,External consultants,4
16747,4250,A,Delayed,1
16748,4250,B,Cancelled,2
16749,4250,C,Behind schedule,3
16750,4250,D,On track,4
16751,4251,A,Finalize the report,1
16752,4251,B,Start over,2
16753,4251,C,Cancel it,3
16754,4251,D,Delay it,4
16755,4252,A,The client,1
16756,4252,B,Management,2
16757,4252,C,External consultants,3
16758,4252,D,The team,4
16759,4253,A,On track,1
16760,4253,B,Delayed,2
16761,4253,C,Cancelled,3
16762,4253,D,Behind schedule,4
16763,4254,A,Start over,1
16764,4254,B,Cancel it,2
16765,4254,C,Finalize the report,3
16766,4254,D,Delay it,4
16767,4255,A,The client,1
16768,4255,B,The team,2
16769,4255,C,Management,3
16770,4255,D,External consultants,4
16771,4256,A,Delayed,1
16772,4256,B,Cancelled,2
16773,4256,C,On track,3
16774,4256,D,Behind schedule,4
16775,4257,A,Finalize the report,1
16776,4257,B,Start over,2
16777,4257,C,Cancel it,3
16778,4257,D,Delay it,4
16779,4258,A,The client,1
16780,4258,B,The team,2
16781,4258,C,Management,3
16782,4258,D,External consultants,4
16783,4259,A,Delayed,1
16784,4259,B,On track,2
16785,4259,C,Cancelled,3
16786,4259,D,Behind schedule,4
16787,4260,A,Start over,1
16788,4260,B,Cancel it,2
16789,4260,C,Finalize the report,3
16790,4260,D,Delay it,4
16791,4261,A,The client,1
16792,4261,B,Management,2
16793,4261,C,The team,3
16794,4261,D,External consultants,4
16795,4262,A,Delayed,1
16796,4262,B,On track,2
16797,4262,C,Cancelled,3
16798,4262,D,Behind schedule,4
16799,4263,A,Finalize the report,1
16800,4263,B,Start over,2
16801,4263,C,Cancel it,3
16802,4263,D,Delay it,4
16803,4264,A,The client,1
16804,4264,B,Management,2
16805,4264,C,The team,3
16806,4264,D,External consultants,4
16807,4265,A,On track,1
16808,4265,B,Delayed,2
16809,4265,C,Cancelled,3
16810,4265,D,Behind schedule,4
16811,4266,A,Start over,1
16812,4266,B,Cancel it,2
16813,4266,C,Finalize the report,3
16814,4266,D,Delay it,4
16815,4267,A,The client,1
16816,4267,B,Management,2
16817,4267,C,External consultants,3
16818,4267,D,The team,4
16819,4268,A,Delayed,1
16820,4268,B,Cancelled,2
16821,4268,C,Behind schedule,3
16822,4268,D,On track,4
16823,4269,A,Finalize the report,1
16824,4269,B,Start over,2
16825,4269,C,Cancel it,3
16826,4269,D,Delay it,4
16827,4270,A,The client,1
16828,4270,B,Management,2
16829,4270,C,The team,3
16830,4270,D,External consultants,4
16831,4271,A,weather alert,1
16832,4271,B,facility update,2
16833,4271,C,flight departure,3
16834,4271,D,service change,4
16835,4272,A,Gate 1,1
16836,4272,B,Gate 3,2
16837,4272,C,Gate 4,3
16838,4272,D,Gate 5,4
16839,4273,A,Wait here,1
16840,4273,B,Go to check-in,2
16841,4273,C,Proceed to gate,3
16842,4273,D,Contact staff,4
16843,4274,A,facility update,1
16844,4274,B,service change,2
16845,4274,C,safety notice,3
16846,4274,D,weather alert,4
16847,4275,A,Gate 4,1
16848,4275,B,Gate 5,2
16849,4275,C,Gate 2,3
16850,4275,D,Gate 6,4
16851,4276,A,Wait here,1
16852,4276,B,Go to check-in,2
16853,4276,C,Contact staff,3
16854,4276,D,Proceed to gate,4
16855,4277,A,service change,1
16856,4277,B,safety notice,2
16857,4277,C,flight departure,3
16858,4277,D,facility update,4
16859,4278,A,Gate 5,1
16860,4278,B,Gate 3,2
16861,4278,C,Gate 6,3
16862,4278,D,Gate 7,4
16863,4279,A,Wait here,1
16864,4279,B,Go to check-in,2
16865,4279,C,Proceed to gate,3
16866,4279,D,Contact staff,4
16867,4280,A,safety notice,1
16868,4280,B,flight departure,2
16869,4280,C,weather alert,3
16870,4280,D,service change,4
16871,4281,A,Gate 6,1
16872,4281,B,Gate 4,2
16873,4281,C,Gate 7,3
16874,4281,D,Gate 8,4
16875,4282,A,Wait here,1
16876,4282,B,Proceed to gate,2
16877,4282,C,Go to check-in,3
16878,4282,D,Contact staff,4
16879,4283,A,safety notice,1
16880,4283,B,flight departure,2
16881,4283,C,weather alert,3
16882,4283,D,facility update,4
16883,4284,A,Gate 7,1
16884,4284,B,Gate 8,2
16885,4284,C,Gate 5,3
16886,4284,D,Gate 9,4
16887,4285,A,Proceed to gate,1
16888,4285,B,Wait here,2
16889,4285,C,Go to check-in,3
16890,4285,D,Contact staff,4
16891,4286,A,weather alert,1
16892,4286,B,flight departure,2
16893,4286,C,facility update,3
16894,4286,D,service change,4
16895,4287,A,Gate 8,1
16896,4287,B,Gate 6,2
16897,4287,C,Gate 9,3
16898,4287,D,Gate 10,4
16899,4288,A,Wait here,1
16900,4288,B,Go to check-in,2
16901,4288,C,Proceed to gate,3
16902,4288,D,Contact staff,4
16903,4289,A,facility update,1
16904,4289,B,weather alert,2
16905,4289,C,service change,3
16906,4289,D,safety notice,4
16907,4290,A,Gate 9,1
16908,4290,B,Gate 10,2
16909,4290,C,Gate 7,3
16910,4290,D,Gate 11,4
16911,4291,A,Wait here,1
16912,4291,B,Go to check-in,2
16913,4291,C,Contact staff,3
16914,4291,D,Proceed to gate,4
16915,4292,A,service change,1
16916,4292,B,facility update,2
16917,4292,C,safety notice,3
16918,4292,D,flight departure,4
16919,4293,A,Gate 10,1
16920,4293,B,Gate 8,2
16921,4293,C,Gate 11,3
16922,4293,D,Gate 12,4
16923,4294,A,Wait here,1
16924,4294,B,Go to check-in,2
16925,4294,C,Proceed to gate,3
16926,4294,D,Contact staff,4
16927,4295,A,safety notice,1
16928,4295,B,service change,2
16929,4295,C,flight departure,3
16930,4295,D,weather alert,4
16931,4296,A,Gate 11,1
16932,4296,B,Gate 12,2
16933,4296,C,Gate 9,3
16934,4296,D,Gate 13,4
16935,4297,A,Proceed to gate,1
16936,4297,B,Wait here,2
16937,4297,C,Go to check-in,3
16938,4297,D,Contact staff,4
16939,4298,A,flight departure,1
16940,4298,B,safety notice,2
16941,4298,C,weather alert,3
16942,4298,D,facility update,4
16943,4299,A,Gate 12,1
16944,4299,B,Gate 13,2
16945,4299,C,Gate 10,3
16946,4299,D,Gate 14,4
16947,4300,A,Wait here,1
16948,4300,B,Go to check-in,2
16949,4300,C,Proceed to gate,3
16950,4300,D,Contact staff,4
16951,4301,A,verb tenses,1
16952,4301,B,articles,2
16953,4301,C,prepositions,3
16954,4301,D,pronouns,4
16955,4302,A,articles,1
16956,4302,B,verb tenses,2
16957,4302,C,pronouns,3
16958,4302,D,conjunctions,4
16959,4303,A,articles,1
16960,4303,B,pronouns,2
16961,4303,C,conjunctions,3
16962,4303,D,prepositions,4
16963,4304,A,conjunctions,1
16964,4304,B,prepositions,2
16965,4304,C,verb tenses,3
16966,4304,D,pronouns,4
16967,4305,A,conjunctions,1
16968,4305,B,prepositions,2
16969,4305,C,verb tenses,3
16970,4305,D,articles,4
16971,4306,A,verb tenses,1
16972,4306,B,articles,2
16973,4306,C,pronouns,3
16974,4306,D,prepositions,4
16975,4307,A,articles,1
16976,4307,B,verb tenses,2
16977,4307,C,pronouns,3
16978,4307,D,conjunctions,4
16979,4308,A,pronouns,1
16980,4308,B,conjunctions,2
16981,4308,C,prepositions,3
16982,4308,D,articles,4
16983,4309,A,conjunctions,1
16984,4309,B,prepositions,2
16985,4309,C,verb tenses,3
16986,4309,D,pronouns,4
16987,4310,A,prepositions,1
16988,4310,B,conjunctions,2
16989,4310,C,verb tenses,3
16990,4310,D,articles,4
16991,4311,A,verb tenses,1
16992,4311,B,prepositions,2
16993,4311,C,articles,3
16994,4311,D,pronouns,4
16995,4312,A,articles,1
16996,4312,B,pronouns,2
16997,4312,C,conjunctions,3
16998,4312,D,verb tenses,4
16999,4313,A,articles,1
17000,4313,B,pronouns,2
17001,4313,C,conjunctions,3
17002,4313,D,prepositions,4
17003,4314,A,pronouns,1
17004,4314,B,conjunctions,2
17005,4314,C,prepositions,3
17006,4314,D,verb tenses,4
17007,4315,A,prepositions,1
17008,4315,B,verb tenses,2
17009,4315,C,conjunctions,3
17010,4315,D,articles,4
17011,4316,A,verb tenses,1
17012,4316,B,articles,2
17013,4316,C,pronouns,3
17014,4316,D,prepositions,4
17015,4317,A,articles,1
17016,4317,B,pronouns,2
17017,4317,C,verb tenses,3
17018,4317,D,conjunctions,4
17019,4318,A,pronouns,1
17020,4318,B,conjunctions,2
17021,4318,C,prepositions,3
17022,4318,D,articles,4
17023,4319,A,conjunctions,1
17024,4319,B,prepositions,2
17025,4319,C,verb tenses,3
17026,4319,D,pronouns,4
17027,4320,A,prepositions,1
17028,4320,B,verb tenses,2
17029,4320,C,articles,3
17030,4320,D,conjunctions,4
17031,4321,A,prepositions,1
17032,4321,B,verb tenses,2
17033,4321,C,articles,3
17034,4321,D,pronouns,4
17035,4322,A,articles,1
17036,4322,B,pronouns,2
17037,4322,C,verb tenses,3
17038,4322,D,conjunctions,4
17039,4323,A,articles,1
17040,4323,B,pronouns,2
17041,4323,C,conjunctions,3
17042,4323,D,prepositions,4
17043,4324,A,conjunctions,1
17044,4324,B,pronouns,2
17045,4324,C,prepositions,3
17046,4324,D,verb tenses,4
17047,4325,A,prepositions,1
17048,4325,B,verb tenses,2
17049,4325,C,conjunctions,3
17050,4325,D,articles,4
17051,4326,A,verb tenses,1
17052,4326,B,articles,2
17053,4326,C,prepositions,3
17054,4326,D,pronouns,4
17055,4327,A,articles,1
17056,4327,B,pronouns,2
17057,4327,C,conjunctions,3
17058,4327,D,verb tenses,4
17059,4328,A,pronouns,1
17060,4328,B,conjunctions,2
17061,4328,C,articles,3
17062,4328,D,prepositions,4
17063,4329,A,pronouns,1
17064,4329,B,conjunctions,2
17065,4329,C,prepositions,3
17066,4329,D,verb tenses,4
17067,4330,A,prepositions,1
17068,4330,B,verb tenses,2
17069,4330,C,conjunctions,3
17070,4330,D,articles,4
17071,4331,A,regards,1
17072,4331,B,involves,2
17073,4331,C,discusses,3
17074,4331,D,concerns,4
17075,4332,A,ignore,1
17076,4332,B,review,2
17077,4332,C,delete,3
17078,4332,D,forward,4
17079,4333,A,reject,1
17080,4333,B,accept,2
17081,4333,C,delay,3
17082,4333,D,respond,4
17083,4334,A,immediately,1
17084,4334,B,later,2
17085,4334,C,never,3
17086,4334,D,accordingly,4
17087,4335,A,regards,1
17088,4335,B,concerns,2
17089,4335,C,involves,3
17090,4335,D,discusses,4
17091,4336,A,ignore,1
17092,4336,B,delete,2
17093,4336,C,forward,3
17094,4336,D,review,4
17095,4337,A,reject,1
17096,4337,B,respond,2
17097,4337,C,accept,3
17098,4337,D,delay,4
17099,4338,A,immediately,1
17100,4338,B,later,2
17101,4338,C,never,3
17102,4338,D,accordingly,4
17103,4339,A,concerns,1
17104,4339,B,regards,2
17105,4339,C,involves,3
17106,4339,D,discusses,4
17107,4340,A,review,1
17108,4340,B,ignore,2
17109,4340,C,delete,3
17110,4340,D,forward,4
17111,4341,A,reject,1
17112,4341,B,accept,2
17113,4341,C,delay,3
17114,4341,D,respond,4
17115,4342,A,immediately,1
17116,4342,B,later,2
17117,4342,C,never,3
17118,4342,D,accordingly,4
17119,4343,A,regards,1
17120,4343,B,involves,2
17121,4343,C,concerns,3
17122,4343,D,discusses,4
17123,4344,A,ignore,1
17124,4344,B,delete,2
17125,4344,C,forward,3
17126,4344,D,review,4
17127,4345,A,reject,1
17128,4345,B,accept,2
17129,4345,C,respond,3
17130,4345,D,delay,4
17131,4346,A,immediately,1
17132,4346,B,later,2
17133,4346,C,accordingly,3
17134,4346,D,never,4
17135,4347,A,The project,1
17136,4347,B,The meeting,2
17137,4347,C,The budget,3
17138,4347,D,The regarding the project deadline,4
17139,4348,A,Management,1
17140,4348,B,HR,2
17141,4348,C,Company Name,3
17142,4348,D,IT,4
17143,4349,A,Ignore it,1
17144,4349,B,Delete it,2
17145,4349,C,Forward it,3
17146,4349,D,Read carefully,4
17147,4350,A,The project,1
17148,4350,B,The meeting,2
17149,4350,C,The regarding the project deadline,3
17150,4350,D,The budget,4
17151,4351,A,The project,1
17152,4351,B,The about the client meeting,2
17153,4351,C,The meeting,3
17154,4351,D,The budget,4
17155,4352,A,Management,1
17156,4352,B,HR,2
17157,4352,C,Company Name,3
17158,4352,D,IT,4
17159,4353,A,Ignore it,1
17160,4353,B,Delete it,2
17161,4353,C,Forward it,3
17162,4353,D,Read carefully,4
17163,4354,A,The project,1
17164,4354,B,The concerning the budget approval,2
17165,4354,C,The meeting,3
17166,4354,D,The budget,4
17167,4355,A,Management,1
17168,4355,B,Company Name,2
17169,4355,C,HR,3
17170,4355,D,IT,4
17171,4356,A,Ignore it,1
17172,4356,B,Delete it,2
17173,4356,C,Read carefully,3
17174,4356,D,Forward it,4
17175,4357,A,The project,1
17176,4357,B,The concerning the budget approval,2
17177,4357,C,The meeting,3
17178,4357,D,The budget,4
17179,4358,A,The project,1
17180,4358,B,The meeting,2
17181,4358,C,The regarding the schedule change,3
17182,4358,D,The budget,4
17183,4359,A,Management,1
17184,4359,B,HR,2
17185,4359,C,IT,3
17186,4359,D,Company Name,4
17187,4360,A,Ignore it,1
17188,4360,B,Delete it,2
17189,4360,C,Read carefully,3
17190,4360,D,Forward it,4
17191,4361,A,The about the contract renewal,1
17192,4361,B,The project,2
17193,4361,C,The meeting,3
17194,4361,D,The budget,4
17195,4362,A,Management,1
17196,4362,B,HR,2
17197,4362,C,IT,3
17198,4362,D,Company Name,4
17199,4363,A,Ignore it,1
17200,4363,B,Delete it,2
17201,4363,C,Read carefully,3
17202,4363,D,Forward it,4
17203,4364,A,The project,1
17204,4364,B,The meeting,2
17205,4364,C,The about the contract renewal,3
17206,4364,D,The budget,4
17207,4365,A,The regarding the product launch,1
17208,4365,B,The project,2
17209,4365,C,The meeting,3
17210,4365,D,The budget,4
17211,4366,A,Management,1
17212,4366,B,HR,2
17213,4366,C,Company Name,3
17214,4366,D,IT,4
17215,4367,A,Read carefully,1
17216,4367,B,Ignore it,2
17217,4367,C,Delete it,3
17218,4367,D,Forward it,4
17219,4368,A,The project,1
17220,4368,B,The about the team training,2
17221,4368,C,The meeting,3
17222,4368,D,The budget,4
17223,4369,A,Management,1
17224,4369,B,Company Name,2
17225,4369,C,HR,3
17226,4369,D,IT,4
17227,4370,A,Ignore it,1
17228,4370,B,Read carefully,2
17229,4370,C,Delete it,3
17230,4370,D,Forward it,4
17231,4371,A,The project,1
17232,4371,B,The meeting,2
17233,4371,C,The about the team training,3
17234,4371,D,The budget,4
17235,4372,A,The project,1
17236,4372,B,The concerning the security update,2
17237,4372,C,The meeting,3
17238,4372,D,The budget,4
17239,4373,A,Company Name,1
17240,4373,B,Management,2
17241,4373,C,HR,3
17242,4373,D,IT,4
17243,4374,A,Ignore it,1
17244,4374,B,Read carefully,2
17245,4374,C,Delete it,3
17246,4374,D,Forward it,4
17247,4375,A,The regarding the system upgrade,1
17248,4375,B,The project,2
17249,4375,C,The meeting,3
17250,4375,D,The budget,4
17251,4376,A,Management,1
17252,4376,B,HR,2
17253,4376,C,Company Name,3
17254,4376,D,IT,4
17255,4377,A,Ignore it,1
17256,4377,B,Delete it,2
17257,4377,C,Forward it,3
17258,4377,D,Read carefully,4
17259,4378,A,The project,1
17260,4378,B,The regarding the system upgrade,2
17261,4378,C,The meeting,3
17262,4378,D,The budget,4
17263,4379,A,The project,1
17264,4379,B,The meeting,2
17265,4379,C,The budget,3
17266,4379,D,The about the policy change,4
17267,4380,A,Management,1
17268,4380,B,HR,2
17269,4380,C,IT,3
17270,4380,D,Company Name,4
17271,4381,A,Ignore it,1
17272,4381,B,Delete it,2
17273,4381,C,Read carefully,3
17274,4381,D,Forward it,4
17275,4382,A,The project,1
17276,4382,B,The meeting,2
17277,4382,C,The budget,3
17278,4382,D,The regarding the office relocation,4
17279,4383,A,Management,1
17280,4383,B,HR,2
17281,4383,C,IT,3
17282,4383,D,Company Name,4
17283,4384,A,Ignore it,1
17284,4384,B,Delete it,2
17285,4384,C,Read carefully,3
17286,4384,D,Forward it,4
17287,4385,A,The regarding the office relocation,1
17288,4385,B,The project,2
17289,4385,C,The meeting,3
17290,4385,D,The budget,4
17291,4386,A,The project,1
17292,4386,B,The meeting,2
17293,4386,C,The budget,3
17294,4386,D,The about the holiday schedule,4
17295,4387,A,Management,1
17296,4387,B,Company Name,2
17297,4387,C,HR,3
17298,4387,D,IT,4
17299,4388,A,Ignore it,1
17300,4388,B,Delete it,2
17301,4388,C,Forward it,3
17302,4388,D,Read carefully,4
17303,4389,A,The concerning the salary review,1
17304,4389,B,The project,2
17305,4389,C,The meeting,3
17306,4389,D,The budget,4
17307,4390,A,Management,1
17308,4390,B,HR,2
17309,4390,C,IT,3
17310,4390,D,Company Name,4
17311,4391,A,Ignore it,1
17312,4391,B,Delete it,2
17313,4391,C,Read carefully,3
17314,4391,D,Forward it,4
17315,4392,A,The concerning the salary review,1
17316,4392,B,The project,2
17317,4392,C,The meeting,3
17318,4392,D,The budget,4
17319,4393,A,The project,1
17320,4393,B,The regarding the new procedure,2
17321,4393,C,The meeting,3
17322,4393,D,The budget,4
17323,4394,A,Management,1
17324,4394,B,Company Name,2
17325,4394,C,HR,3
17326,4394,D,IT,4
17327,4395,A,Ignore it,1
17328,4395,B,Delete it,2
17329,4395,C,Forward it,3
17330,4395,D,Read carefully,4
17331,4396,A,The project,1
17332,4396,B,The regarding the new procedure,2
17333,4396,C,The meeting,3
17334,4396,D,The budget,4
17335,4397,A,The project,1
17336,4397,B,The meeting,2
17337,4397,C,The budget,3
17338,4397,D,The about the equipment order,4
17339,4398,A,Company Name,1
17340,4398,B,Management,2
17341,4398,C,HR,3
17342,4398,D,IT,4
17343,4399,A,Ignore it,1
17344,4399,B,Delete it,2
17345,4399,C,Forward it,3
17346,4399,D,Read carefully,4
17347,4400,A,The project,1
17348,4400,B,The about the equipment order,2
17349,4400,C,The meeting,3
17350,4400,D,The budget,4
17351,4401,A,The person is setting prices.,1
17352,4401,B,The person is developing strategies.,2
17353,4401,C,The person is determining costs.,3
17354,4402,A,The person is analyzing pricing.,1
17355,4402,B,The person is studying costs.,2
17356,4402,C,The person is evaluating value.,3
17357,4403,A,The person is defining features.,1
17358,4403,B,The person is specifying requirements.,2
17359,4403,C,The person is determining functionality.,3
17360,4404,A,The person is dividing markets.,1
17361,4404,B,The person is targeting segments.,2
17362,4404,D,The person is conducting segmentation.,4
17363,4405,A,The person is managing segmentation.,1
17364,4405,B,The person is organizing customers.,2
17365,4405,C,The person is categorizing users.,3
17366,4406,A,The person is creating profiles.,1
17367,4406,B,The person is developing personas.,2
17368,4406,C,The person is defining customers.,3
17369,4407,A,Wait until Monday,1
17370,4407,B,Ask for extension,2
17371,4407,C,Cancel project,3
17372,4407,D,Submit by Friday,4
17373,4408,A,2 hours,1
17374,4408,B,All day,2
17375,4408,C,45 minutes,3
17376,4408,D,10 minutes,4
17377,4409,A,Out of stock,1
17378,4409,B,Pre-order only,2
17379,4409,C,50 in stock,3
17380,4409,D,Limited quantity,4
17381,4410,A,$150 per month,1
17382,4410,B,Free,2
17383,4410,C,$500 per year,3
17384,4410,D,Pay per use,4
17385,4411,A,I'm too busy,1
17386,4411,B,Ask someone else,2
17387,4411,C,"Yes, immediately",3
17388,4411,D,Not my responsibility,4
17389,4412,A,15 minutes early,1
17390,4412,B,Exact time,2
17391,4412,C,Whenever,3
17392,4412,D,Don't come,4
17393,4413,A,On your desk,1
17394,4413,B,Not yet,2
17395,4413,C,Need more time,3
17396,4413,D,Cancelled,4
17397,4414,A,25 participants,1
17398,4414,B,Over 100,2
17399,4414,C,Just a few,3
17400,4414,D,Nobody,4
17401,4415,A,Street only,1
17402,4415,B,No parking,2
17403,4415,C,Valet,3
17404,4415,D,Visitor lot,4
17405,4416,A,Formal,1
17406,4416,B,Casual,2
17407,4416,C,Business casual,3
17408,4416,D,Costume,4
17409,4417,A,No need,1
17410,4417,B,"Yes, for presentation",2
17411,4417,C,Optional,3
17412,4417,D,Tablets only,4
17413,4418,A,Side entrance,1
17414,4418,B,Back door,2
17415,4418,C,Roof access,3
17416,4418,D,Main entrance with ID,4
17417,4419,A,6 PM,1
17418,4419,B,24 hours,2
17419,4419,C,Closed today,3
17420,4419,D,9 PM weekdays,4
17421,4420,A,No discount,1
17422,4420,B,Seasonal sale,2
17423,4420,C,10% off members,3
17424,4420,D,Student discount,4
17425,4421,A,"No, fixed time",1
17426,4421,B,"Yes, call to reschedule",2
17427,4421,C,Maybe later,3
17428,4421,D,Cancel instead,4
17429,4422,A,Basic service only,1
17430,4422,B,Full service with support,2
17431,4422,C,Premium features,3
17432,4422,D,Nothing included,4
17433,4423,A,Call 1-800-555-1234,1
17434,4423,B,Email support,2
17435,4423,C,Use the app,3
17436,4423,D,No support,4
17437,4424,A,Expired last month,1
17438,4424,B,Lifetime warranty,2
17439,4424,C,No warranty,3
17440,4424,D,2 years remaining,4
17441,4425,A,Cash only,1
17442,4425,B,Credit cards and cash,2
17443,4425,C,All major cards,3
17444,4425,D,Cryptocurrency,4
17445,4426,A,No refunds,1
17446,4426,B,Store credit only,2
17447,4426,C,Partial refund,3
17448,4426,D,Within 30 days,4
17449,4427,A,Lifetime warranty,1
17450,4427,B,6 months,2
17451,4427,C,One year from purchase,3
17452,4427,D,No warranty,4
17453,4428,A,Paid service,1
17454,4428,B,DIY only,2
17455,4428,C,Free installation,3
17456,4428,D,No installation,4
17457,4429,A,No,1
17458,4429,B,Partially eco-friendly,2
17459,4429,C,Made from recycled materials,3
17460,4429,D,Unknown,4
17461,4430,A,Online tracking available,1
17462,4430,B,No tracking,2
17463,4430,C,Email updates only,3
17464,4430,D,Call for status,4
17465,4431,A,Next day delivery,1
17466,4431,B,2 weeks,2
17467,4431,C,3-5 business days,3
17468,4431,D,Same day,4
17469,4432,A,Delayed,1
17470,4432,B,Cancelled,2
17471,4432,C,On track,3
17472,4432,D,Behind schedule,4
17473,4433,A,Start over,1
17474,4433,B,Cancel it,2
17475,4433,C,Delay it,3
17476,4433,D,Finalize the report,4
17477,4434,A,The client,1
17478,4434,B,The team,2
17479,4434,C,Management,3
