id,lesson_id,part,group_number,title,passage,knowledge,display_order,created_at,updated_at
108,6,6,8,Part 6 - Text Completion 008,"Đơn hàng trực tuyến

The customer recently sent an update about the shipment. The information is intended to help warehouse understand the latest arrangements. 
[1] _____ invoices _____ by the accounting department. [2] _____ rooms _____ every morning by hotel staff. [3] _____ requests _____ within two business days. [4] _____ equipment _____ regularly by technicians.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo câu chèn: Chú ý các từ như however, therefore, for example, also, first, finally để xác định vị trí.",8,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
109,6,6,9,Part 6 - Text Completion 009,"Khách sạn

The hotel manager recently sent an update about the reservation. The information is intended to help guests understand the latest arrangements. 
[1] _____ documents _____ yesterday afternoon. [2] _____ meeting room _____ last night. [3] _____ package _____ to the wrong address last week. [4] _____ computers _____ during the maintenance period.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo về thì: Xem toàn bộ đoạn văn để xác định mốc thời gian thay vì chỉ nhìn câu có chỗ trống.,9,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
110,6,6,10,Part 6 - Text Completion 010,"Hãng hàng không

The airline representative recently sent an update about the flight. The information is intended to help passengers understand the latest arrangements. 
[1] _____ new office _____ next month. [2] _____ participants _____ an email tomorrow. [3] _____ equipment _____ before the exhibition begins. [4] _____ results _____ on the company website next Friday.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo về nhất quán thì: Các câu trong cùng một đoạn thường có mạch thời gian rõ ràng.,10,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
111,6,6,11,Part 6 - Text Completion 011,"Cửa hàng bán lẻ

The store manager recently sent an update about the promotion. The information is intended to help customers understand the latest arrangements. 
[1] _____ list of applicants _____ on the manager's desk. [2] _____ employee _____ a security badge. [3] _____ employees in the sales department _____ a meeting every Monday. [4] _____ the manager nor the assistants _____ available today.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo từ nối: however thường báo hiệu sự tương phản, therefore báo hiệu kết quả.",11,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
112,6,6,12,Part 6 - Text Completion 012,"Tuyển dụng

The HR manager recently sent an update about the position. The information is intended to help applicants understand the latest arrangements. 
[1] _____ _____ wear protective equipment in the laboratory. [2] _____ _____ enter this area without permission. [3] _____ _____ contact the service center if you need assistance. [4] _____ manager _____ arrive late because of the traffic.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo because: because + mệnh đề để đưa ra nguyên nhân.,12,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
113,6,6,13,Part 6 - Text Completion 013,"Bảo trì thiết bị

The technician recently sent an update about the equipment. The information is intended to help employees understand the latest arrangements. 
[1] _____ company plans _____ a new branch next year. [2] _____ are required _____ the form before Friday. [3] _____ manager decided _____ the meeting. [4] _____ hope _____ the project on time.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo because of: because of + danh từ/cụm danh từ, không đi trực tiếp với một mệnh đề.",13,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
246,15,7,46,Part 7 - Single Passage 046,"The main office will be renovated from August 18 to August 22. Employees should remove personal items from their desks before August 17. During the renovation, staff will work on the fourth floor. This information was prepared for employees and customers to help them make the appropriate arrangements for variation 6.","💡 Mẹo về sản phẩm: Tìm đặc điểm, lợi ích, giá và đối tượng sử dụng.",46,2026-08-10 14:18:37.790751,2026-08-10 14:18:37.790751
114,6,6,14,Part 6 - Text Completion 014,"Lịch làm việc

The supervisor recently sent an update about the schedule. The information is intended to help workers understand the latest arrangements. 
[1] _____ you for _____ us about the problem. [2] _____ company is interested in _____ the new software. [3] _____ are responsible for _____ the equipment. [4] _____ _____ the building, visitors must register.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo despite: despite + danh từ hoặc V-ing, không dùng trực tiếp với một mệnh đề.",14,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
115,6,6,15,Part 6 - Text Completion 015,"Hội thảo

The organizer recently sent an update about the workshop. The information is intended to help students understand the latest arrangements. 
[1] _____ regular exercise can improve productivity. [2] _____ customer feedback is important for the company. [3] _____ the equipment regularly reduces repair costs. [4] _____ with coworkers helps build a positive workplace.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo although: although + mệnh đề hoàn chỉnh để diễn tả sự tương phản.,15,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
116,6,6,16,Part 6 - Text Completion 016,"Thư viện

The librarian recently sent an update about the program. The information is intended to help visitors understand the latest arrangements. 
[1] _____ manager asked employees _____ the report. [2] _____ supervisor encouraged staff _____ early. [3] _____ company allows employees _____ remotely twice a week. [4] _____ director reminded us _____ the deadline.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo Part 6: Nếu bốn đáp án là từ nối, hãy đọc cả hai câu chứ không chỉ câu chứa chỗ trống.",16,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
117,6,6,17,Part 6 - Text Completion 017,"Nhà máy

The factory manager recently sent an update about the production plan. The information is intended to help workers understand the latest arrangements. 
[1] _____ company hired _____ experienced accountant. [2] _____ need _____ new printer for the office. [3] _____ send me _____ copy of the contract. [4] _____ manager reviewed _____ report we submitted yesterday.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo từ vựng: Nếu các đáp án cùng từ loại, hãy tìm collocation và ngữ cảnh.",17,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
118,6,6,18,Part 6 - Text Completion 018,"Vận chuyển

The shipping manager recently sent an update about the delivery service. The information is intended to help customers understand the latest arrangements. 
[1] _____ company introduced a _____ policy. [2] _____ received _____ information from the supplier. [3] _____ manager gave a _____ explanation. [4] _____ hotel offers _____ rooms for business travelers.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo paraphrase: Đáp án có thể không xuất hiện nguyên văn trong đoạn nhưng phải giữ nguyên ý nghĩa.,18,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
119,6,6,19,Part 6 - Text Completion 019,"Marketing

The marketing director recently sent an update about the campaign. The information is intended to help team members understand the latest arrangements. 
[1] _____ assistant completed the task _____ . [2] _____ speak _____ during the presentation. [3] _____ technician installed the software _____ . [4] _____ manager explained the procedure _____ .
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo đọc nhanh: Không cần dịch từng từ. Hãy xác định chủ đề, quan hệ giữa câu và thông tin quan trọng.",19,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
120,6,6,20,Part 6 - Text Completion 020,"Công nghệ

The IT manager recently sent an update about the software update. The information is intended to help users understand the latest arrangements. 
[1] _____ model is _____ than the previous one. [2] _____ new office is _____ than the old one. [3] _____ orders are processed _____ than phone orders. [4] _____ route is _____ than the highway.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo xác định chủ đề: Câu mở đầu thường cung cấp thông tin tổng quát nhất về đoạn.,20,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
121,7,6,21,Part 6 - Text Completion 021,"Thông báo cuộc họp

The manager recently sent an update about the meeting. The information is intended to help employees understand the latest arrangements. 
[1] _____ is the _____ branch in the region. [2] _____ is the _____ employee in the department. [3] _____ machine operates the _____ efficiently. [4] _____ was the _____ meeting of the year.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo câu kết: Câu cuối đoạn thường chứa kết luận hoặc hành động tiếp theo.,21,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
122,7,6,22,Part 6 - Text Completion 022,"Email khách hàng

The customer recently sent an update about the order. The information is intended to help service team understand the latest arrangements. 
[1] _____ flight was delayed _____ bad weather. [2] _____ the road was closed, the delivery arrived late. [3] _____ event was canceled _____ there were not enough participants. [4] _____ postponed the meeting _____ the manager was unavailable.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về timeline: Các từ yesterday, today, tomorrow, next week, last month giúp xác định trình tự thời gian.",22,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
123,7,6,23,Part 6 - Text Completion 023,"Thông báo công ty

The company recently sent an update about the policy. The information is intended to help employees understand the latest arrangements. 
[1] _____ store was closed; _____, customers could not enter. [2] _____ system was overloaded. _____, the response time increased. [3] _____ shipment was delayed, _____ the customer received it late. [4] _____ company reduced costs and _____ increased its profit.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về trình tự: first, then, next, after that, finally là dấu hiệu quan trọng để xác định thứ tự sự việc.",23,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
124,7,6,24,Part 6 - Text Completion 024,"Lịch đào tạo

The trainer recently sent an update about the training session. The information is intended to help participants understand the latest arrangements. 
[1] _____ the product is expensive, many customers buy it. [2] _____ hotel is small; _____, it offers excellent service. [3] _____ the delay, the meeting continued as planned. [4] _____ product is popular, _____ it is relatively expensive.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về nguyên nhân: because, since, due to, as a result of thường liên quan đến quan hệ nguyên nhân.",24,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
125,7,6,25,Part 6 - Text Completion 025,"Dự án văn phòng

The project manager recently sent an update about the project. The information is intended to help staff understand the latest arrangements. 
[1] _____ you need assistance, please contact the front desk. [2] _____ company will refund the fee _____ the customer provides proof of payment. [3] _____ the weather improves, the event will be held outdoors. [4] _____ cannot enter the laboratory _____ you wear protective clothing.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về kết quả: therefore, thus, consequently, as a result thường dẫn đến kết quả hoặc kết luận.",25,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
126,7,6,26,Part 6 - Text Completion 026,"Sự kiện kinh doanh

The organizer recently sent an update about the conference. The information is intended to help attendees understand the latest arrangements. 
[1] _____ call me _____ you arrive at the office. [2] _____ manager will review the report _____ the meeting begins. [3] _____ must wait _____ the system restarts. [4] _____ the presentation ended, attendees asked questions.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về ví dụ: for example, for instance và such as thường đưa ra ví dụ minh họa.",26,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
127,7,6,27,Part 6 - Text Completion 027,"Báo cáo doanh thu

The finance manager recently sent an update about the report. The information is intended to help department understand the latest arrangements. 
[1] _____ employee _____ submitted the report is on vacation. [2] _____ manager _____ hired me is from Canada. [3] _____ _____ have relevant experience will be considered first. [4] _____ consultant _____ we met yesterday will lead the project.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về bổ sung: also, moreover, furthermore, in addition thường bổ sung thông tin.",27,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
128,7,6,28,Part 6 - Text Completion 028,"Đơn hàng trực tuyến

The customer recently sent an update about the shipment. The information is intended to help warehouse understand the latest arrangements. 
[1] _____ report _____ you sent was helpful. [2] _____ machine _____ was installed yesterday is working well. [3] _____ software _____ we use requires an update. [4] _____ building _____ the company owns is near the station.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về tương phản: however, but, although, nevertheless thường báo hiệu sự đối lập.",28,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
129,7,6,29,Part 6 - Text Completion 029,"Khách sạn

The hotel manager recently sent an update about the reservation. The information is intended to help guests understand the latest arrangements. 
[1] _____ manager _____ office is on the third floor is away today. [2] _____ contacted a supplier _____ products are environmentally friendly. [3] _____ employee _____ laptop was stolen reported the incident. [4] _____ company _____ headquarters are in Seoul opened a new branch.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về lựa chọn từ: Nếu câu nói về người, hãy kiểm tra danh từ chỉ người; nếu nói về vật/sự việc, kiểm tra danh từ tương ứng.",29,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
130,7,6,30,Part 6 - Text Completion 030,"Hãng hàng không

The airline representative recently sent an update about the flight. The information is intended to help passengers understand the latest arrangements. 
[1] _____ meeting is scheduled _____ Monday. [2] _____ office closes _____ 6:00 P.M. [3] _____ company was founded _____ 1998. [4] _____ submit the form _____ Friday.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo kiểm tra đại từ quan hệ: who cho người, which cho vật/sự việc, whose cho sở hữu.",30,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
131,7,6,31,Part 6 - Text Completion 031,"Cửa hàng bán lẻ

The store manager recently sent an update about the promotion. The information is intended to help customers understand the latest arrangements. 
[1] _____ meeting room is _____ the second floor. [2] _____ manager is waiting _____ the lobby. [3] _____ leave the package _____ the front desk. [4] _____ office is _____ the bank and the post office.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo về relative clause: Đọc danh từ đứng trước đại từ quan hệ để xác định loại đại từ cần dùng.,31,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
132,7,6,32,Part 6 - Text Completion 032,"Tuyển dụng

The HR manager recently sent an update about the position. The information is intended to help applicants understand the latest arrangements. 
[1] _____ are _____ employees in the training room. [2] _____ do not have _____ information about the incident. [3] _____ is only _____ time left before the meeting. [4] _____ manager received _____ applications this week.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo về passive voice: Kiểm tra xem chủ ngữ có nhận hành động hay không.,32,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
133,7,6,33,Part 6 - Text Completion 033,"Bảo trì thiết bị

The technician recently sent an update about the equipment. The information is intended to help employees understand the latest arrangements. 
[1] _____ company hired two new _____ last month. [2] _____ _____ are waiting outside. [3] _____ need three _____ for the conference room. [4] _____ store has many _____ of this product.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về modal: Sau can, should, must, may và will dùng động từ nguyên mẫu.",33,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
134,7,6,34,Part 6 - Text Completion 034,"Lịch làm việc

The supervisor recently sent an update about the schedule. The information is intended to help workers understand the latest arrangements. 
[1] _____ company needs more _____ before making a decision. [2] _____ received useful _____ from the consultant. [3] _____ equipment _____ expensive. [4] _____ is not enough _____ in the storage room.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về infinitive: Sau các động từ như plan, decide, hope, want thường gặp to + V.",34,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
135,7,6,35,Part 6 - Text Completion 035,"Hội thảo

The organizer recently sent an update about the workshop. The information is intended to help students understand the latest arrangements. 
[1] _____ the weather improves, the company _____ the event outdoors. [2] _____ you submit the form today, we _____ your request tomorrow. [3] _____ the shipment arrives early, customers _____ it sooner. [4] _____ she finishes the report, she _____ it to the manager.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về gerund: Sau enjoy, avoid, finish, consider thường dùng V-ing.",35,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
136,7,6,36,Part 6 - Text Completion 036,"Thư viện

The librarian recently sent an update about the program. The information is intended to help visitors understand the latest arrangements. 
[1] _____ I _____ more time, I would attend the conference. [2] _____ the company had a larger budget, it _____ more employees. [3] _____ she _____ the manager, she would change the policy. [4] _____ we lived closer, we _____ the office more often.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo về collocation: Hãy kiểm tra cả cụm thay vì chỉ chọn từ có nghĩa gần nhất.,36,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
137,7,6,37,Part 6 - Text Completion 037,"Nhà máy

The factory manager recently sent an update about the production plan. The information is intended to help workers understand the latest arrangements. 
[1] _____ company launched the website _____ attract more customers. [2] _____ attended the workshop _____ improve their communication skills. [3] _____ manager sent an email _____ everyone would receive the update. [4] _____ company installed new lights _____ reduce energy consumption.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về phrasal verb: Ghi nhớ cả cụm như carry out, look into, put off, set up.",37,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
138,7,6,38,Part 6 - Text Completion 038,"Vận chuyển

The shipping manager recently sent an update about the delivery service. The information is intended to help customers understand the latest arrangements. 
[1] _____ the weather was bad, the event continued. [2] _____ the high price, the product sold well. [3] _____ flight departed on time _____ the heavy rain. [4] _____ she was busy, she attended the meeting.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về văn phong email: Chú ý các cụm mở đầu, yêu cầu, thông báo và kết thúc để hiểu mục đích đoạn văn.",38,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
139,7,6,39,Part 6 - Text Completion 039,"Marketing

The marketing director recently sent an update about the campaign. The information is intended to help team members understand the latest arrangements. 
[1] _____ meeting was canceled _____ the manager was sick. [2] _____ the road was closed, the delivery was delayed. [3] _____ event was postponed _____ heavy rain. [4] _____ left early _____ the traffic was heavy.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về thông báo: Tìm đối tượng, thời gian, địa điểm và hành động cần thực hiện.",39,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
140,7,6,40,Part 6 - Text Completion 040,"Công nghệ

The IT manager recently sent an update about the software update. The information is intended to help users understand the latest arrangements. 
[1] _____ report was so detailed _____ everyone understood the problem. [2] _____ was such a busy day _____ the staff worked late. [3] _____ system was overloaded; _____, the website became slow. [4] _____ instructions were clear, _____ everyone completed the task correctly.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về quảng cáo: Chú ý sản phẩm, giá, ưu đãi, điều kiện và thông tin liên hệ.",40,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
141,8,6,41,Part 6 - Text Completion 041,"Thông báo cuộc họp

The manager recently sent an update about the meeting. The information is intended to help employees understand the latest arrangements. 
[1] _____ job requires answering calls, preparing reports, and _____ customers. [2] _____ manager is responsible for hiring staff and _____ training. [3] _____ new system is faster, safer, and more _____. [4] _____ company plans to expand its market and _____ new products.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về memo: Xác định người gửi, người nhận, chủ đề và hành động cần thực hiện.",41,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
142,8,6,42,Part 6 - Text Completion 042,"Email khách hàng

The customer recently sent an update about the order. The information is intended to help service team understand the latest arrangements. 
[1] _____ manager asked when the shipment _____. [2] _____ tell me where the meeting room _____. [3] _____ asked whether the report _____ ready. [4] _____ you explain how the machine _____?
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo về article: Đọc tiêu đề và câu đầu đoạn để hiểu chủ đề trước khi đi vào chi tiết.,42,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
143,8,6,43,Part 6 - Text Completion 043,"Thông báo công ty

The company recently sent an update about the policy. The information is intended to help employees understand the latest arrangements. 
[1] _____ _____ a meeting at 9:00 tomorrow. [2] _____ _____ several documents on the desk. [3] _____ _____ enough information in the report. [4] _____ _____ two new employees in our department.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về lịch trình: Tập trung vào ngày, giờ, địa điểm và tên sự kiện.",43,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
144,8,6,44,Part 6 - Text Completion 044,"Lịch đào tạo

The trainer recently sent an update about the training session. The information is intended to help participants understand the latest arrangements. 
[1] _____ manager made the employees _____ late. [2] _____ supervisor let us _____ early. [3] _____ new policy made customers _____ more forms. [4] _____ manager let the staff _____ the issue themselves.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo về form: Kiểm tra ngữ cảnh xung quanh chỗ trống để xác định thông tin cần điền.,44,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
145,8,6,45,Part 6 - Text Completion 045,"Dự án văn phòng

The project manager recently sent an update about the project. The information is intended to help staff understand the latest arrangements. 
[1] _____ manager had the technician _____ the printer. [2] _____ had the documents _____ before the meeting. [3] _____ customer got the package _____ to a different address. [4] _____ company had the office _____ last weekend.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo về từ nối trong văn bản: Hãy xem câu trước và câu sau cùng lúc để tránh chọn từ nối chỉ đúng một phía.,45,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
146,8,6,46,Part 6 - Text Completion 046,"Sự kiện kinh doanh

The organizer recently sent an update about the conference. The information is intended to help attendees understand the latest arrangements. 
[1] _____ office _____ at 8:00 A.M. every weekday. [2] _____ _____ their identification cards when they enter the building. [3] _____ manager usually _____ the weekly schedule on Friday. [4] _____ system automatically _____ customers when an order is shipped.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo kiểm tra logic: Sau khi chọn đáp án, đọc lại cả đoạn để xem ý tưởng có liên kết tự nhiên hay không.",46,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
147,8,6,47,Part 6 - Text Completion 047,"Báo cáo doanh thu

The finance manager recently sent an update about the report. The information is intended to help department understand the latest arrangements. 
[1] _____ accounting team _____ the monthly report now. [2] _____ employees _____ in the training room at the moment. [3] _____ technician _____ the printer right now. [4] _____ _____ a new customer database this week.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo loại trừ: Loại đáp án sai từ loại trước, sau đó loại đáp án sai nghĩa.",47,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
148,8,6,48,Part 6 - Text Completion 048,"Đơn hàng trực tuyến

The customer recently sent an update about the shipment. The information is intended to help warehouse understand the latest arrangements. 
[1] _____ manager _____ the contract yesterday. [2] _____ conference _____ at 9:00 A.M. last Monday. [3] _____ company _____ its first branch in 2018. [4] _____ customer _____ the package two days ago.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo Part 6: Không nên dành quá nhiều thời gian cho một câu. Đánh dấu và quay lại nếu cần.,48,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
149,8,6,49,Part 6 - Text Completion 049,"Khách sạn

The hotel manager recently sent an update about the reservation. The information is intended to help guests understand the latest arrangements. 
[1] _____ company _____ three new branches since January. [2] _____ _____ the requested documents already. [3] _____ manager _____ the report several times this week. [4] _____ team _____ the project successfully so far.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo Part 6: Với câu hỏi chọn cả câu, hãy kiểm tra câu đó có nối tự nhiên với toàn bộ đoạn hay không.",49,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
150,8,6,50,Part 6 - Text Completion 050,"Hãng hàng không

The airline representative recently sent an update about the flight. The information is intended to help passengers understand the latest arrangements. 
[1] _____ engineers _____ the system since early morning. [2] _____ _____ for the company for five years. [3] _____ team _____ on the proposal all afternoon. [4] _____ _____ the road since Monday.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo về từ tham chiếu: Các từ this, that, these, those có thể tham chiếu đến cả một ý tưởng chứ không chỉ một danh từ.",50,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
151,8,6,51,Part 6 - Text Completion 051,"Cửa hàng bán lẻ

The store manager recently sent an update about the promotion. The information is intended to help customers understand the latest arrangements. 
[1] _____ the time the meeting started, the manager _____ the documents. [2] _____ we arrived, the train _____ already left. [3] _____ company _____ the problem before the customers complained. [4] _____ realized that she _____ the wrong file.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo nhận biết câu kết luận: Các cụm in conclusion, overall, finally có thể báo hiệu kết luận.",51,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
152,8,6,52,Part 6 - Text Completion 052,"Tuyển dụng

The HR manager recently sent an update about the position. The information is intended to help applicants understand the latest arrangements. 
[1] _____ manager _____ the results tomorrow. [2] _____ company _____ the new policy next month. [3] _____ _____ you when the order arrives. [4] _____ meeting _____ at 2:00 P.M. tomorrow.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo nhận biết ví dụ: Khi câu sau giải thích hoặc minh họa câu trước, có thể cần for example hoặc for instance.",52,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
153,8,6,53,Part 6 - Text Completion 053,"Bảo trì thiết bị

The technician recently sent an update about the equipment. The information is intended to help employees understand the latest arrangements. 
[1] _____ invoices _____ by the accounting department. [2] _____ rooms _____ every morning by hotel staff. [3] _____ requests _____ within two business days. [4] _____ equipment _____ regularly by technicians.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo xác định chủ đề: Nếu nhiều câu cùng nhắc đến một đối tượng, đó thường là chủ đề chính của đoạn.",53,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
154,8,6,54,Part 6 - Text Completion 054,"Lịch làm việc

The supervisor recently sent an update about the schedule. The information is intended to help workers understand the latest arrangements. 
[1] _____ documents _____ yesterday afternoon. [2] _____ meeting room _____ last night. [3] _____ package _____ to the wrong address last week. [4] _____ computers _____ during the maintenance period.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo xác định mục đích: Hãy hỏi ""Người viết muốn thông báo, yêu cầu, giải thích hay thuyết phục?""",54,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
155,8,6,55,Part 6 - Text Completion 055,"Hội thảo

The organizer recently sent an update about the workshop. The information is intended to help students understand the latest arrangements. 
[1] _____ new office _____ next month. [2] _____ participants _____ an email tomorrow. [3] _____ equipment _____ before the exhibition begins. [4] _____ results _____ on the company website next Friday.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo đọc email: Đọc câu đầu và câu cuối trước để nắm nhanh mục đích, sau đó quay lại chi tiết.",55,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
156,8,6,56,Part 6 - Text Completion 056,"Thư viện

The librarian recently sent an update about the program. The information is intended to help visitors understand the latest arrangements. 
[1] _____ list of applicants _____ on the manager's desk. [2] _____ employee _____ a security badge. [3] _____ employees in the sales department _____ a meeting every Monday. [4] _____ the manager nor the assistants _____ available today.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo đọc thông báo: Các thông tin có ngày tháng, giờ và địa điểm thường rất quan trọng.",56,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
157,8,6,57,Part 6 - Text Completion 057,"Nhà máy

The factory manager recently sent an update about the production plan. The information is intended to help workers understand the latest arrangements. 
[1] _____ _____ wear protective equipment in the laboratory. [2] _____ _____ enter this area without permission. [3] _____ _____ contact the service center if you need assistance. [4] _____ manager _____ arrive late because of the traffic.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo từ vựng: Nếu không biết một từ, hãy dùng các từ xung quanh để đoán nghĩa.",57,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
158,8,6,58,Part 6 - Text Completion 058,"Vận chuyển

The shipping manager recently sent an update about the delivery service. The information is intended to help customers understand the latest arrangements. 
[1] _____ company plans _____ a new branch next year. [2] _____ are required _____ the form before Friday. [3] _____ manager decided _____ the meeting. [4] _____ hope _____ the project on time.
The department will provide additional assistance if necessary. Thank you for your cooperation.","💡 Mẹo đoán nghĩa: Xem từ trước/sau, loại từ và thái độ của câu để loại trừ nghĩa không phù hợp.",58,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
159,8,6,59,Part 6 - Text Completion 059,"Marketing

The marketing director recently sent an update about the campaign. The information is intended to help team members understand the latest arrangements. 
[1] _____ you for _____ us about the problem. [2] _____ company is interested in _____ the new software. [3] _____ are responsible for _____ the equipment. [4] _____ _____ the building, visitors must register.
The department will provide additional assistance if necessary. Thank you for your cooperation.",💡 Mẹo kiểm tra đáp án: Đáp án đúng phải phù hợp với ngữ pháp của câu và logic của toàn đoạn.,59,2026-08-10 12:43:50.483122,2026-08-10 12:43:50.483122
